playlist_id,track_ids
1682,14360 7989 1290 2980 14615 14662 10957 12910 16433 4301
1692,11157 6823 12507 20372 9903 1290 607 14907 3304 18262
1701,1730 1066 3511 180 7098 20373 11407 17189 12392 14343
1703,10706 5100 4026 15781 4202 10708 15661 2912 5359 3788
1712,13034 20555 8093 6859 11070 3576 6919 12010 6263 9427
1713,5112 20287 1069 1899 2436 15725 12239 221 14770 667
1729,7989 14360 3698 14662 16673 6823 16083 12910 3001 1290
1730,3961 18856 9473 6672 12071 9246 3242 9940 14147 7490
1731,1329 10019 19396 8296 10910 1886 7539 553 11905 9205
1734,13980 6253 8229 18728 13237 16471 12563 14591 4364 14758
1740,3919 15312 16861 18701 3413 2186 16585 6 1048 18289
1742,11943 14826 8145 4910 10848 7506 1422 4949 20172 15187
1747,3377 18504 8486 6780 8296 14087 17102 1471 836 12053
1755,11233 5924 14714 14668 18617 17154 13542 4909 362 5649
1766,20263 10848 411 2497 5572 6103 2919 4401 2873 20172
1807,13216 2497 8491 14826 5572 17584 12436 15771 12278 797
1814,17383 15548 15392 15503 17748 12804 19135 11239 10446 17345
1820,5817 18040 12066 9229 13862 10975 13185 1247 16008 3855
1852,7989 14360 1710 7131 16297 2980 1290 20120 11400 11157
1854,20172 10848 2997 8491 5141 11943 4910 2151 2497 15900
1871,19711 10511 5965 12536 17534 9385 13354 10916 17315 15703
1880,9118 4376 14007 125 6799 1243 19536 5165 11107 5487
1881,12668 8540 13402 2581 4346 3876 1436 16433 5193 1588
1883,18110 18072 4998 2518 5842 12622 14889 7463 222 15410
1885,10706 3790 4202 17346 15781 1587 14378 12599 660 4026
1898,1012 18615 7739 6409 14213 18254 4710 13043 12708 6985
1904,12311 15498 5924 4603 7460 11496 11313 15650 14714 4743
1907,13980 8956 18728 6253 15578 15209 11366 14395 18381 10264
1912,16820 17918 1719 9826 5881 12599 9941 8822 7728 2780
1916,15778 1944 8356 18830 7256 12948 1362 4181 16550 11492
1927,19721 8018 2818 8798 18982 19163 5773 15373 6464 7565
1953,19462 3624 16708 11882 17563 12931 19340 18404 5474 9253
1958,6408 9003 12623 15050 9257 12931 7544 19340 6704 18093
1959,12075 56 9231 8356 8045 1253 18404 11258 16708 17200
1963,13980 6253 8956 3885 13139 4364 14395 11366 16760 17239
1967,6092 18100 15949 2608 13370 11837 13735 115 7919 14092
1978,15312 9670 17764 7323 9060 3413 6 10694 12295 3919
1979,17535 9202 17896 13476 5052 16144 8437 13154 12507 9120
1986,11157 1290 18262 13119 6823 7989 16083 16832 3304 10074
2005,12510 16601 4910 8866 5141 10848 2151 868 10269 20167
2014,723 19699 4807 13452 12718 10041 12425 18627 18905 4731
2015,11282 7000 13155 1041 13622 18285 18547 1830 5674 20371
2022,13593 8618 8342 12196 20444 8033 4704 333 3272 8438
2042,4013 16820 3790 16601 5100 5924 11357 12639 13542 6716
2061,3602 4986 10654 8426 975 18956 10162 7064 19307 5765
2068,13980 14591 18728 11490 6253 15578 2740 11366 8956 16471
2070,8437 5020 11157 17663 7989 12765 4301 10834 6823 12507
2080,3519 6444 15542 2151 797 17181 4431 15033 7643 12308
2125,19411 2409 4965 8749 19398 18906 5069 4152 10679 9359
2134,10496 11896 8229 13452 8956 3347 15578 13368 19662 18401
2142,12587 13593 2596 20444 4834 699 3080 2825 9270 17224
2162,14826 8828 9749 15542 12510 3173 3830 7506 1714 2627
2164,16615 10894 10636 8281 2671 17834 15007 7537 2032 20407
2171,3880 7550 16338 7989 3698 4301 13678 7147 7224 10300
2174,14826 868 8145 16601 5141 3830 1149 1111 2497 4949
2180,360 6253 15578 14395 18728 17239 11366 15209 18649 16760
2185,6925 7436 3535 19091 15624 4087 19321 7000 11722 4707
2213,1605 10089 4089 9952 1297 11006 19054 4301 17330 8928
2227,1111 4202 16866 20169 10269 10706 15781 2018
2229,13980 17096 6253 8956 2740 14527 360 14395 3190 15578
2240,11202 2820 4683 3831 18856 6756 2343 1727 18968 1875
2246,14758 19773 5273 16471 16225 12563 4839 15247 4106 13312
2251,4023 18040 1898 7197 12066 10975 13510 14289 3950 6091
2261,19008 699 1020 6971 13465 14178 6600 18440 14796 20433
2275,1898 9229 56 4916 6776 6453 8045 9003 7197 18040
2277,18795 3189 10806 14983 1497 8021 18848 18358 18369 3102
2278,8956 8229 5978 7610 42 1385 16274 16460 15314 553
2280,14360 7989 9903 15916 3001 9346 14662 17990 4359 8643
2292,953 16491 17928 18897 20043 18051 1813 7539 2561 15532
2306,5881 13550 19555 8573 20242 4965 19243 15767 8749 8506
2307,12071 17663 3961 15185 17635 16289 3712 9346 7989 7490
2312,17200 1944 18830 8725 12550 18361 6695 4347 2159 19814
2322,12173 6 14679 3212 3832 19654 10694 10490 12295 19292
2342,14826 7506 20172 8491 12510 8539 11943 8145 15900 1111
2358,28 3189 18848 8599 3022 16254 10289 18369 16852 10806
2363,6529 514 12358 3260 19597 13807 11033 7767 8635 4642
2364,8956 4444 13980 11366 17096 13237 42 4364 6253 18728
2371,10089 12507 1951 6220 8437 1023 12765 11740 20461 10055
2374,3961 11510 18852 12071 14370 6223 12008 9882 18645 19646
2375,18728 8956 360 14591 4364 6253 15578 11366 17096 15209
2389,11943 1422 14714 17154
2416,14826 3519 868 4910 7506 11664 1523 11943 2151 12510
2420,5020 8437 11740 12507 9491 20532 5722 16484 508 9903
2431,20172 4514 4910 411 15771 10711 1189 11648 10251 1523
2433,19046 18726 1290 11157 2203 607 5282 1066 13844 13119
2444,19555 19398 15413 5881 8822 20242 13550 8573 3644 16820
2473,20417 15842 7898 20098 6319 7170 14385 13897 7091 18364
2484,14665 13548 10169 15710 1393 17786 18493 13959 15499 7267
2515,8197 305 12599 19429 11507 15386 14694 10629 3606 18332
2517,8539 7506 14826 10848 5606 1714 20172 4910 8866 3830
2519,648 8767 20287 10636 1069 3880 2674 5527 17404 13678
2524,14612 13129 18063 8608 6894 11750 5165 743 15768 3694
2527,2024 1058 2949 14119 8706 14986 12598 13808 18006 4603
2545,18418 16338 12393 14765 19243 4603 13123 9887 13424 14714
2546,5881 8709 8573 9003 8466 8045 18575 12623 15050 15558
2547,19008 14178 10743 3491 5534 4720 16782 14796 12721 10742
2559,12243 19152 7311 7772 18150 17431 6492 23 8950 11205
2561,4574 7000 962 11282 20075 13155 18285 791 5778 13622
2580,12510 11638 7485 18096 20172 4106 7506 14758 18266 3830
2589,6823 5020 11740 10089 11753 1290 9903 8437 16484 20532
2593,8953 13894 15669 17701 9710 2780 7009 11850 11070 14770
2598,3173 4071 6584 9429 11148 15828 12927 5881 17699 13024
2605,18852 12071 18645 9580 4253 9246 17663 2918 20285 3242
2622,8709 7544 9257 6776 9231 8964 1060 2508 14033 4743
2624,6823 6103 3698 14322 20372 15893 411 2980 1290 4600
2634,18275 16521 2508 16708 9231 8045 8964 18599 6776 18404
2664,7321 1276 16583 9672 17865 9211 19466 14904 3799 16100
2665,8749 7506 14826 1063 868 12510 8866 2997 11943 5924
2666,1436 8540 16905 12426 19991 10346 7989 15750 16083 3698
2680,18991 10293 463 4949 12488 1422 1111 2336 1713 4202
2696,9712 8481 7092 9624 16381 5453 18649 8728 3885 13980
2697,6433 1951 7989 14662 8437 16673 11157 14360 3698 12765
2713,13043 2417 14213 15092 14375 13202 5746 15386 16080 19858
2717,19462 13670 14907 2236 3860 9253 18404 2508 12931 5474
2727,4301 3698 13139 1290 7989 17239 3885 6823 2980 6253
2730,8640 16673 6577 4301 4369 2989 11532 7081 10833 7989
2732,797 16379 19431 1714 10706 37 16866 1111 963 16994
2734,3698 12910 14360 9346 3001 19339 817 16433 308 6823
2742,13029 19602 8345 16994 3519 12639 637 16379 1111 19431
2769,11327 16544 4379 2045 16105 8185 18043 15505 13878 16978
2777,6660 14541 9724 10259 16373 19567 6139 1531 13787 11176
2793,10100 14904 2665 9804 11029 14714 16583 9477 7321 16331
2807,12599 5881 16973 2912 3835 20242 5606 16820 8822 5100
2817,4522 14027 7229 10286 14444 10899 13660 5608 4325 1160
2829,19414 1071 5031 15428 17203 7920 16615 10894 4859 14994
2833,7545 11393 16663 16866 1713 5630 800 10596 344 17162
2837,13237 13980 15578 17597 6253 14591 4364 18728 12563 360
2856,6285 15967 1357 520 19556 8950 7931 16930 15537 18059
2868,7989 3698 4301 6823 607 16433 15775 4359 3422 308
2873,8418 13783 12932 1852 13165 16796 20408 11155 13943 15268
2898,9231 14033 9003 4743 6408 12623 4199 20329 7645 8045
2909,18100 2608 13735 13288 15949 1205 115 5230 14878 7420
2917,15669 12599 2117 5100 13550 1719 5576 7009 10112 2367
2922,12868 12744 3242 1712 3961 12281 8041 1856 3628 2551
2934,7000 1041 20125 18285 4574 18804 6925 1830 20371 15923
2939,18795 14983 9598 1384 19471 8599 16580 2357 3102 1497
2957,5924 8749 12311 956 10894 11233 13542 1063 9323 4603
2965,14597 7321 11233 12940 17634 11496 9672 5668 5679 19075
2973,19243 8749 11257 20242 17154 14714 4826 15650 1063 16973
2988,16852 10806 14983 9598 18848 8599 1384 1497 3173 2357
3025,2489 10259 1180 1849 4467 15646 14012 15526 8265 2085
3043,1911 9203 15155 3386 15365 9839 12556 13789 18368 14566
3045,5985 14393 7243 12509 15334 5237 4223 7214 19615 5562
3049,5722 16484 5485 11740 20359 12507 15442 9491 17447 4653
3051,19662 20263 19055 18266 18096 17584 13250 8956 17774 3379
3086,11070 1719 11850 15669 6813 9394 17918 19957 2780 2912
3092,5924 12311 14765 7811 20242 15438 19243 2765 8275 19411
3103,5100 16866 3788 15781 14155 10706 7545 20169 5152 18332
3105,2674 3885 7811 9705 10250 14765 17239 16973 11107 4052
3131,2159 19814 2682 16387 163 20366 10008 4366 3505 15341
3146,7077 7545 11112 9550 4202 14301 19134 699 2018 16866
3183,12393 7811 14765 7147 2765 20242 8796 13123 15438 9676
3192,6829 16587 16998 4903 11253 14826 18786 4430 4910 2276
3196,11759 17200 12075 8356 17820 1898 4743 405 4148 18361
3200,15548 11286 5700 1246 10446 17748 1640 2915 18244 9456
3201,7009 12594 11850 12599 3463 7728 2674 10112 9705 3885
3232,15209 13980 6253 18728 360 8956 14395 15578 1260 1494
3244,17433 5948 7133 12919 706 6113 4737 10019 553 9161
3245,2807 5139 395 8781 8959 1333 4072 15485 14832 15694
3246,19127 9278 2518 6918 13731 3105 4566 8452 12622
3248,17636 6330 2815 3075 3517 8417 6493 10425 8497 14748
3263,15650 1063 5924 11257 1373 20443 15498 7109 17276 16713
3274,17663 4253 9473 18856 3961 2551 10834 18425 18824 14631
3278,7577 16309 20571 17420 7400 9034 16923 8418 13165 20408
3287,2435 7416 5667 762 10580 18423 7298 17241 15185 11510
3290,16866 19061 7545 14811 9627 5867 12537 14140 4202 1273
3292,12436 8956 12563 18096 20152 16471 2873 13980 15578 5089
3320,20371 6925 7000 3535 15624 5778 4526 19352 4087 7436
3326,4072 11016 5527 10989 19414 19024 18912 19943 3641 7920
3329,607 10089 10434 15577 12507 8356 7260 3943 11740 17982
3334,6561 18409 15903 9033 9987 15010 7152 3675 15240 601
3338,2480 15981 690 13858 8105 12488 20515 2127 1275 16502
3353,1828 1357 9007 14604 2090 6435 9392 13113 6285 7430
3354,17550 11774 20213 19486 3410 16080 18062 15386 11882 9843
3357,4467 1180 10259 8172 15646 14012 1849 3021 3287 8041
3386,12507 16484 15442 9717 5020 5485 5722 11740 2203 16557
3394,12623 9003 3860 18275 7544 5474 1060 19340 6408 12931
3409,4106 7485 6892 2891 13250 5089 6494 14758 3347 18672
3415,1746 5606 2780 8681 9705 3885 8953 12594 9291 11070
3477,5700 11286 17748 10446 18034 14017 18376 820 9521 17383
3482,7256 17200 8138 18830 4347 3600 15778 6695 12550 8725
3488,14826 12510 2151 8866 5141 8145 7506 11943 10848 4910
3497,4743 9231 12075 56 6776 8045 20329 16708 8709 9229
3511,16866 10706 12507 15781 7163 18421 3551 7545 1133 8437
3523,14714 17154 4189 10100 15650 7109 11233 12663 19243 7460
3531,1300 5474 2236 18093 17563 9253 8709 18275 9003 19690
3532,12563 8956 3347 15578 16471 4106 5089 20263 18096 13237
3535,3885 360 8956 14591 573 18728 1746 14395 2674 11366
3547,13542 15498 5649 16451 11233 8749 7478 5940 19243 17154
3561,12220 7898 9893 7091 14385 15842 20098 13897 7170 6319
3567,18096 20295 17239 19069 13216 14758 17584 15578 2272 12436
3571,13006 18074 12639 12599 17826 2912 9826 10629 5881 15669
3578,18051 12801 5796 953 16491 18897 18146 4881 18794 45
3589,17774 12990 5089 18617 18096 13980 13216 12436 8377 10684
3596,10930 1357 14579 4925 7931 16293 1850 17166 6951 16563
3634,16548 18392 13670 3860 19462 13819 17704 1365 658 1300
3645,12550 8725 4148 8138 6695 4347 4029 8526 16812 6343
3650,19486 7750 15386 5746 10367 4998 10470 16277 20213 13202
3678,14826 10848 2272 3830 14322 3519 2151 13251 15900 20172
3696,7478 15779 5649 7989 8362 5924 2204 15498 19733 17114
3704,1883 10710 4414 12303 5063 19310 7047 18708 13024 20494
3711,1020 7765 13550 11474 14178 302 5633 12857 12599 13006
3712,17663 9473 4253 2551 663 18856 3242 3961 9940 6672
3720,7485 18617 13250 17774 18672 20263 12990 18266 14758 11661
3728,14360 7989 9984 17114 10346 12910 4695 9383 16673 4301
3746,6220 14375 18615 6971 9441 13043 18254 1434 7739 1012
3747,18361 12075 11759 8169 1898 56 17200 9231 1944 14907
3759,7989 14662 9346 9383 10833 16536 4301 16673 14615 13129
3780,17420 7400 13165 11155 436 8418 2418 16796 1852 2402
3784,8466 15050 19055 9257 18575 6408 2088 10379 9003 12623
3798,14997 3180 11856 18998 19888 7144 2262 14936 5136 16512
3805,9231 56 4743 12075 7544 12623 8045 2508 16521 16708
3807,18051 2299 18146 18897 16491 953 17928 7754 4881 15532
3808,2886 3698 4301 9833 508 5801 19935 7224 11399 4089
3816,1195 13550 3011 15713 6933 14665 482 13548 17786 12599
3822,7478 5924 1063 5649 2204 13542 12393 4603 16451 15498
3827,13216 18266 2873 2272 6103 11638 17774 7485 14758 15474
3851,8491 4401 16502 17584 14826 4949 14714 8145 3961 8047
3863,19556 6529 9003 520 6285 20007 16930 8950 2887 8498
3872,10848 2497 14008 20515 17584 5572 2919 4401 3830 10251
3875,2117 13006 550 3011 20362 14432 18440 20145 5555 15926
3888,12393 20443 4052 2505 12311 12164 15438 19243 4826 19411
3893,16551 4760 18715 12737 13023 5842 9575 17799 15848 18072
3898,17063 15866 2081 8377 10684 13535 12633 2891 18617 8360
3910,387 10691 9804 8342 14509 2132 2665 10100 12196 8112
3916,19398 4965 16973 15701 16315 8506 8749 2108 17334 13550
3918,2551 17663 18856 19969 4253 11688 12868 3242 9246 10834
3933,13139 541 10250 573 18649 11070 17239 1746 8956 17034
3940,11233 13542 5649 18191 17634 19590 10100 15650 13998 4189
3944,2272 20172 20263 18096 3961 10848 9246 8491 17984 2873
3946,11510 3961 12815 10577 7416 15185 5749 1513 17241 13204
3954,6460 10543 15767 10013 5001 6681 596 8942 16839 20626
3959,3067 20591 13032 19662 3698 1605 15893 2272 20263 9380
3968,12510 20172 10848 10711 1422 5141 20167 8491 1523 2151
3969,14190 12187 6220 13477 13435 12703 16617 8437 1078 11843
3971,13250 10684 2891 8118 17063 6494 8377 4106 18745 8360
3984,9003 6776 2508 12931 12623 16708 6408 8709 19340 6868
4000,1944 15459 12220 3750 13940 11916 8356 7256 15301 8169
4008,5020 5722 5601 8437 20359 11200 1951 9491 12765 10089
4013,6672 3242 7490 15988 18645 10442 4253 17663 17635 18852
4023,16821 3023 3099 20268 3089 2899 3741 3378 7394 3281
4036,16126 10700 12093 13661 7118 15362 19281 7272 1465 15001
4058,7064 10162 19307 4258 9188 4953 12249 3911 10416 12492
4082,4058 15090 15781 19602 5304 4909 3551 16866 624 1085
4091,5606 12510 8866 5141 10848 4910 16494 20167 11943 20172
4112,5031 7920 1071 3403 5846 10894 15495 4859 9380 3641
4119,1830 3535 19352 4526 19091 4087 15864 5674 19321 15624
4124,6672 17635 12071 11510 18645 7416 9471 20285 3242 2551
4142,13237 14758 18728 17239 14591 360 14395 17096 2740 6892
4151,18899 5031 13439 15428 1071 5846 15495 20268 14994 3403
4154,1180 4467 877 4433 14012 2489 6139 1849 3021 6597
4165,4743 8045 6776 56 12075 1898 14907 16521 1253 16708
4174,12623 19340 12931 2508 18275 5474 8709 1060 19462 11882
4182,2520 13486 13041 19199 10038 7760 5084 18593 1247 405
4186,11233 19243 13542 4909 8749 12311 17634 10419 18191 13424
4188,19243 8749 14714 12311 12393 5924 13542 19590 14765 11233
4189,17239 14758 4060 13216 19662 2497 2272 12436 18266 10848
4193,1039 10081 4072 6915 19119 5527 15485 14832 13872 11682
4195,4675 5482 5324 1492 14360 7989 8749 18679 10957 12526
4216,20172 2272 1111 2873 11943 14758 3830 18266 8145 13216
4226,945 2085 18796 12814 16641 20519 422 17724 14544 8839
4231,20268 15803 800 14994 12599 7394 15491 3790 5804 10636
4236,3624 12666 11882 8600 2730 14022 1365 18944 13406 18404
4238,8950 7772 19556 15967 16930 15865 9927 19152 15537 18150
4251,9834 18824 14147 5149 4253 663 19154 9940 2551 15322
4256,8145 4910 7506 4949 20172 10711 1189 1422 463 8491
4258,149 3718 8727 13922 17280 11116 1282 8749 18743 5679
4262,16502 10250 20172 2674 14052 5606 4949 573 10848 13139
4265,17239 13237 11107 8956 15578 6253 10264 13980 360 573
4267,9211 8033 6045 387 10702 8342 4745 19928 14306 14904
4293,11070 5881 13006 15669 9826 10112 12599 11850 9710 10629
4295,2132 10691 4642 13043 8112 14904 14375 18615 10618 19556
4296,3698 11306 14499 11977 9903 17003 11947 15466 9947 4954
4297,3418 8573 14509 8418 9034 7400 7577 20571 17420 14734
4299,4253 2551 18856 9473 9834 18824 10834 11688 5651 15722
4300,16083 1290 3698 2980 11157 16433 19991 4954 3422 607
4302,14147 19969 17663 9940 2551 18824 4253 19825 12868 19154
4307,8749 2765 15438 7811 16973 1063 19733 14765 12164 13123
4309,18404 18361 9003 2508 19462 13670 14907 16708 56 7544
4320,8828 13024 6317 19051 9371 19374 17536 13592 12379 5273
