playlist_id,track_ids
392,6933 18440 15259 14052 15710 11255 15187 18493 17786 12910
407,18418 18899 3880 17404 5846 7550 2317 7722 5527 17276
413,4422 37 16905 20461 963 7224 15781 5564 18332 13930
422,1180 10259 2489 11133 14012 4467 4089 508 6442 13297
432,16930 3944 520 8498 8950 18763 13972 6492 19058 14213
455,6915 5527 1014 4072 18377 10659 19119 7550 14558 1039
470,12510 9974 2997 1523 10024 7506 12963 797 648 10711
492,19662 18743 11943 10100 956 8749 7947 3347 11233 16509
495,17820 14154 8749 11074 9508 17200 10100 14149 1502 14037
497,2117 17157 550 13990 457 4069 13034 15907 11101 12563
505,1898 9229 7197 3855 18040 6453 16008 18249 16114 14289
509,8767 16820 2437 9291 10711 20169 6103 8953 16994 2997
514,17096 15670 1494 9061 8481 4364 17881 14527 3190 1260
529,17584 6491 8866 7506 13785 4060 6155 17346 9690 3685
532,797 10706 5947 456 15640 1473 19858 13787 14375 15775
537,20145 11407 1730 20373 10901 17826 1180 2085 11357 7605
545,16465 18285 6925 20371 1830 5674 18547 4526 5654 19091
564,11882 15185 18856 5355 6624 17239 2000 11930 9940 20501
567,10316 1014 4072 5527 6915 2719 18377 10659 19119 1039
580,4949 20172 1149 14338 10251 4401 14732 14277 10019 12488
582,17634 14597 4909 5679 358 8358 10742 17865 7460 5309
592,8709 9257 14430 15050 6695 11074 19340 18275 17586 8138
611,19991 12426 15542 9913 16433 12129 11180 1290 7085 19033
615,913 10081 1039 14558 1014 6915 10316 17897 682 20491
619,6577 12507 11715 9903 17530 13129 5097 2134 6681 15775
622,6093 624 11283 13024 16225 456 11148 6985 19773 9429
625,19858 7157 9051 1374 6985 456 10618 13787 11740 2253
631,16274 2160 19494 1385 11211 17301 11938 11835 5228 553
633,3190 5089 18728 3245 6892 4460 14591 14837 15360 3729
636,9670 12173 6 17764 3832 2212 15633 10694 19292 2026
642,9710 17918 3073 18875 9291 11474 1534 4444 7765 15770
646,1144 3403 5846 14994 18899 8866 1085 1149 1372 15495
676,573 9712 13034 17652 778 18875 5576 18649 2437 3885
683,4720 1020 699 14178 16486 7153 5534 14796 8112 4013
686,11654 18289 3212 14679 2212 9961 4255 19654 19292 15633
704,3830 2497 411 20515 2579 14008 8145 16502 181 11638
709,17663 10834 1992 9834 14147 15988 4370 5149 8474 14631
714,15942 19929 11740 1192 20359 2886 579 8928 11756 18726
719,12919 10910 16274 19494 149 11870 10019 5675 2160 3150
721,573 7619 2037 14052 9712 10264 9624 17538 17652 11739
724,3410 17550 16080 15386 20213 5746 20120 10367 15092 4998
731,20169 12721 2627 4013 7153 1020 9291 16451 19838 14247
735,18728 11366 7059 17096 18381 4364 20037 5097 12963 6253
737,508 4089 10481 5020 19173 2989 7081 11369 4799 5485
740,4800 7544 17200 5186 56 19814 7645 5750 2159 2508
744,19991 2367 15775 14178 1587 19602 16583 5359 20120 15204
746,3860 2236 5655 9253 5474 3624 658 19462 16708 17563
774,8160 10684 18617 11661 11196 8377 1724 12461 17815 2891
788,15474 4600 6103 6214 11226 2579 18920 6518 4060 16502
818,8640 13154 7224 20163 10089 6823 6496 8437 9201 3256
859,10930 6776 1253 18963 1060 7544 8045 6408 10786 17935
914,14178 16994 7163 16451 19254 1149 15204 15090 3996 18729
924,11196 5089 10567 10684 11661 6494 894 18401 17521 4106
925,2551 20232 12712 13347 17414 7558 2859 13223 9289 10630
926,4514 11664 3189 9669 14008 5141 16994 15771 3748 20167
927,16930 20497 20007 16756 6492 11599 8950 15471 7363 9314
949,4106 4460 13216 18401 2873 19605 3295 20152 11638 2740
957,4710 368 8749 2980 5968 16905 14255 8658 9473 1023
961,3961 19969 9473 17663 15185 6223 9580 17241 11688 9504
988,8356 8001 17200 15341 17586 5186 2159 15886 2274 18490
994,7539 1329 9175 20262 17138 10019 16288 2638 14774 13384
1016,4347 4549 16303 19589 11916 6672 10259 10269 13908 13424
1021,5700 17383 15548 8129 1246 12804 10446 15392 2915 15503
1027,5965 10916 6509 7453 17744 18951 19711 12250 18824 12536
1046,1056 5739 5633 17281 3097 18446 10913 4954 10019 9394
1057,2090 9007 9963 1180 877 14012 5023 11417 17530 16436
1065,12499 344 6844 16502 15542 10760 4133 10596 11943 8426
1066,3375 17200 9681 3622 13865 2897 7904 19398 11255 17459
1087,9974 16994 2627 13029 2151 16379 6353 10591 37 20605
1092,9579 9804 19770 19466 10346 14306 14904 8342 11496 19305
1099,9163 14008 18743 2151 17516 1056 15900 10269 16107 9337
1103,1489 13154 3698 4301 17923 4359 16579 10089 1023 6239
1108,15312 9060 12173 9670 17764 3413 18289 12295 3832 15241
1115,9984 7989 10137 15942 5947 16579 16756 4301 14360 817
1120,6113 7133 10019 1329 1813 17138 10910 5675 18051 17357
1126,7465 2158 6981 2006 14309 12639 16583 4106 9457 1422
1129,6915 10316 7550 18377 10659 19119 17404 1039 7722 913
1147,6197 8297 2392 11654 15543 15312 7323 9060 2212 12173
1163,6868 7544 11882 8709 12931 3624 9257 8466 7517 16127
1169,11882 20193 14471 56 17586 14022 12666 13406 1905 4549
1174,18763 7009 8437 3650 1591 10264 19243 9288 6433 16083
1238,8018 19317 3431 2970 20167 14322 2134 11648 4910 1422
1254,80 8018 19555 19317 10629 1719 6933 17568 17826 19962
1274,17568 13542 4169 14277 18615 14213 17715 15438 1149 8866
1285,10346 13624 16905 3876 10855 12910 4346 11648 830 8749
1302,1357 18763 9007 17247 17166 11894 6285 7931 18303 14827
1316,19733 3893 5482 15471 20415 5661 15458 4675 2887 1525
1319,9477 19466 14375 20056 660 1473 10474 18421 13995 2665
1341,19398 15558 18575 18446 11257 3648 4052 10013 8767 13865
1346,4347 18830 8356 8725 8995 770 17042 6343 9571 20491
1350,3242 20232 1271 12744 268 17414 5355 8672 13052 8731
1353,573 5903 18389 9712 17538 778 16612 318 9624 7092
1363,15771 20548 1372 14904 14178 19950 13865 12783 2980 12721
1371,16673 14149 14134 15775 13808 15511 18830 9231 13803 4543
1379,17709 2085 18125 17398 6569 1489 5296 3915 1434 16128
1383,1056 9051 456 17699 13787 16225 19773 624 13024 13426
1390,4865 18361 14668 18743 17200 9508 5679 1591 11496 10572
1398,6695 4952 8996 13906 8164 8466 3860 10038 18040 5296
1404,4745 6788 387 15640 19770 5023 14255 3799 14306 16100
1415,16630 16199 12414 1681 2084 104 4323 13561 1195 147
1417,5700 17748 10446 12472 11227 18798 1640 9521 14017 4443
1454,16583 20461 20135 8112 9477 12765 10691 14064 15801 1849
1456,1111 2144 20268 19192 18401 2423 19305 19628 9477 17346
1463,9060 9670 2186 17764 2869 12226 16861 7323 18057 11063
1481,19305 4745 3551 411 4026 4058 3790 1641 17131 10828
1505,3410 14751 15386 11774 10977 7517 16080 17550 20120 20213
1519,17568 1195 17034 6015 17786 573 6577 4113 18493 18074
1524,9007 14659 20461 17247 17530 17947 16583 9392 18231 2367
1534,19205 8297 2392 15543 3963 12173 18026 10002 3413 2869
1542,13908 3685 17203 11896 19385 12769 12639 12311 4482 16484
1545,6667 19192 12129 2423 19305 14612 8378 2052 14213 3022
1554,411 2919 15771 19602 4401 4288 20268 20515 4600 12013
1560,15312 9670 17764 7323 18289 11654 14679 3413 15241 9961
1588,3511 11715 13129 3685 4369 7611 5141 9388 1192 4774
1590,19422 2736 5171 19385 20197 894 1066 4799 17503 20145
1601,16502 4401 2919 14732 20515 18428 15187 11943 8539 14338
1637,6868 8045 18599 7517 4199 19340 9231 6776 6704 14033
1639,9231 5746 3410 15386 13734 14033 17550 18987 20351 7517
1661,8885 5633 344 3606 18991 12436 14597 3811 3790 10251
1673,405 17200 9508 1502 16303 14149 11133 10572 4743 2204
1679,7153 19838 14247 660 6716 956 14668 8229 15775 3347
1682,14360 11715 12426 9778 1290 14615 10957 14662 7989 18262
1692,14907 12507 11157 20372 18262 308 1476 9778 1290 20532
1701,1066 11407 17586 18490 3511 6139 12990 5186 7545 1730
1703,4026 4202 2912 12768 11357 10708 7163 13216 10706 2252
1712,13034 20555 20572 20362 17826 17530 13006 17597 5047 3644
1713,1069 20287 667 5112 3811 17096 4460 3245 13823 9061
1729,7989 9778 4089 1605 19339 12715 14662 17923 16673 3424
1730,5149 3961 18856 17414 4672 2918 6821 7490 3341 9580
1731,1329 10019 17138 9205 1813 19396 7539 10910 15783 9175
1734,14309 4057 6981 12963 13671 4364 8560 8018 11663 15088
1740,16585 15312 2186 16861 3919 5878 20121 15335 3413 19205
1742,11943 17346 7506 15187 2919 19164 18428 17584 10024 4949
1747,17138 6113 15783 19850 15996 19252 7133 10019 8573 1813
1755,6892 14668 1724 11196 19838 2081 17524 14097 19844 15640
1766,20295 4202 20197 4401 12499 3976 5572 20172 20515 20263
1807,797 16994 13216 963 8491 2151 8659 16379 12278 1605
1814,17383 15548 17748 12804 15392 10446 15503 18376 19135 11231
1820,5817 9229 18040 16008 3855 13862 4916 16457 405 1247
1852,1710 20120 7131 16297 3685 11740 14360 16083 12129 4369
1854,2151 8018 19317 181 11943 4514 11373 6411 8953 14732
1871,5965 10916 19711 9815 10511 12576 12536 17534 18951 16267
1880,6799 125 5165 19536 12718 16436 2641 9118 13763 4267
1881,16433 13402 16905 2581 3876 4346 13624 12910 11648 3790
1883,4998 15410 9392 3410 316 12622 11774 13731 13202 2518
1885,4202 18332 660 14378 3790 1587 4026 10706 12768 13153
1898,6409 1012 18615 4998 11774 6985 13043 4710 15092 5443
1904,11496 12311 18743 4765 4743 17820 3551 9163 17634 13972
1907,17138 4795 18728 5089 316 2412 18381 11206 3790 12393
1912,9974 18503 17918 10636 8018 5180 3431 1069 19217 10041
1916,11916 8356 6695 18830 4543 405 19814 18361 15341 4549
1927,8018 5576 6937 14367 1895 2437 11699 20572 8798 15373
1953,19462 16708 1300 9253 3624 11882 3511 18490 1365 628
1958,15050 9257 6408 5746 12931 19856 1828 6704 3410 1322
1959,1476 17820 18404 15360 18830 16457 1253 9231 16205 9229
1963,16760 3885 11206 14219 4795 11850 13980 10047 19555 4364
1967,6092 2596 16583 12129 10807 9211 8033 14306 3375 15949
1978,9670 15312 17764 7323 3413 9060 6 12295 3919 3212
1979,13154 20532 1951 8437 1023 20135 12507 16144 9120 20461
1986,11157 1290 18262 11715 817 5097 16484 19929 12426 11740
2005,7153 12882 19602 6444 19838 16601 797 6716 15781 14247
2014,723 2317 10041 1482 19699 13034 2984 4809 7394 19334
2015,13622 20461 1951 19305 4865 16083 1641 17516 9508 8112
2022,8342 5023 13593 8033 12196 333 5786 1779 16331 4704
2042,4013 3790 12436 19838 16820 20048 16601 6716 9676 6557
2061,5765 12499 4986 7578 12488 10654 19536 3694 4267 4133
2068,11366 6981 9984 17034 18728 8985 10957 17114 19589 4057
2070,11715 15942 12507 16756 5020 579 20163 3304 10834 15187
2080,15542 3519 2151 1290 6444 5463 19252 15900 7085 19602
2125,2409 15438 19398 19411 12164 18906 5069 4965 8690 18138
2134,14885 5765 8229 17521 8560 13452 18401 4809 13550 667
2142,699 4834 2596 17346 4202 8033 12510 16866 2336 14796
2162,8828 3173 15542 11148 2627 624 8507 16083 9429 4071
2164,1231 8281 16615 10636 10894 15941 1482 7394 5541 10316
2171,7224 9681 15942 3880 16338 9346 18377 19119 17923 14097
2174,17652 18428 10629 20169 16601 1189 3606 11117 14826 411
2180,16760 360 15570 14219 2412 19422 4186 17774 2158 11366
2185,6925 7436 3535 15624 7000 19091 4087 16465 4707 11282
2213,4089 9288 4301 13595 5765 17709 1605 6496 19536 9681
2227,4202 1422 9669 12768 2018 8659 3748 20605 8050 37
2229,14527 3190 16509 17096 3729 2412 1534 13782 1234 1494
2240,1489 9231 4683 12766 4839 4301 5739 10828 2497 1727
2246,4839 20120 5739 3748 16583 1635 20152 13592 4355 13216
2251,1898 7197 18040 11133 16008 13862 6453 4916 4023 16114
2261,18440 19008 699 2336 1020 6971 9919 4422 14178 5630
2275,1898 6453 16008 9229 14154 6776 13862 4800 7197 17820
2277,2144 9457 3189 19305 3748 2006 9598 2423 28 10806
2278,8229 8956 5978 9288 956 17631 7610 3776 16274 16460
2280,19991 11715 9903 8643 14360 3001 14571 10957 14615 817
2292,17138 1329 1813 7539 10910 5675 20262 12919 9175 15783
2306,13034 8506 19555 8573 6242 15941 13550 1023 5881 11255
2307,9346 6062 15942 12071 13154 10833 3712 16579 12910 16289
2312,17200 4543 1944 18830 19814 2159 8001 8725 4347 3600
2322,6 12173 3212 14679 3832 12295 9961 19654 10694 865
2342,20172 5097 1422 2736 9183 18615 14338 4523 1523 1189
2358,28 9669 3189 8179 16254 9598 16045 6444 18876 3022
2363,8456 10629 7931 4250 6620 6893 15092 12426 13865 20468
2364,4444 8956 11366 17631 1635 4569 20572 7610 42 2873
2371,1951 9007 6220 17247 20461 3811 16484 12765 5097 10089
2374,11510 18852 6223 14370 12008 3961 18645 2918 19646 9847
2375,4364 18728 19422 13782 3729 17096 11206 17881 15862 10047
2389,1713 344 2336 956 4949 12311 10339 7465 14826 16994
2416,13029 11664 3519 579 19252 2151 4949 19969 1149 1523
2420,12507 5020 508 16484 5722 8437 9903 11740 20532 2203
2431,11648 20172 4514 1189 8822 181 11369 1523 14732 15771
2433,18726 1066 11157 1290 6672 19046 19602 2203 3811 3650
2444,8822 19555 8539 3790 3606 19398 3093 3644 4826 9291
2473,14134 4549 11916 9201 11107 12769 2581 972 20172 20417
2484,15499 17786 15710 6015 14665 18493 19628 13959 1393 10169
2515,16973 12311 8304 19429 14796 1714 10706 19962 18332 10679
2517,15771 9337 8539 1189 2018 18428 11664 181 2579 7506
2519,2317 1069 3880 8767 20287 17404 5112 8681 5527 13123
2524,13129 1192 3685 2886 5165 13216 5765 11006 894 3698
2527,4514 13808 1698 9163 2164 1523 2665 8749 1727 6444
2545,18418 16338 9887 1909 17524 17404 9913 4417 14558 2558
2546,18575 15770 14295 7312 8709 7517 20394 8045 8466 8573
2547,14178 19008 14796 4720 10743 3375 5534 4954 9903 17586
2559,18303 520 6285 6492 15967 8950 15537 12243 1850 6951
2561,9163 13622 8112 11282 14904 4765 5534 7000 17516 1020
2580,1523 18096 12510 6444 20197 11638 17521 9715 15900 3830
2589,18726 18262 8437 12250 9903 16484 3606 607 817 10089
2593,8953 13894 15669 9710 17701 11850 8464 689 19699 8573
2598,12927 5576 3173 10013 17699 11148 18575 9429 17918 18428
2605,12071 9984 14360 18852 4695 10957 18645 3242 9580 4253
2622,8709 9257 7544 8964 6776 6704 2508 9231 17946 18093
2624,6103 15775 20372 1489 1252 19078 16673 4600 8507 9288
2634,18275 7517 18599 8017 6704 13406 18093 10738 20157 5655
2664,7321 9211 8033 1276 14306 20056 387 9672 3799 13385
2665,8514 1063 8866 868 19838 3938 17701 961 5881 19733
2666,16905 4850 12426 5463 9288 19033 2151 9913 10346 8749
2680,2336 18991 463 1713 10293 12488 4949 6844 6442 1422
2696,9712 7092 8481 9624 19813 3811 14322 8681 7619 17926
2697,1951 6433 16673 18231 16083 20135 6732 1698 15542 14662
2713,14213 13043 13202 2253 11400 15092 11774 18615 14375 19858
2717,3511 18490 2236 11133 16205 9253 14907 4774 5474 1253
2727,4301 15750 17114 7989 1290 10474 7085 20372 607 15862
2730,4369 6577 8640 7081 9201 2989 10833 8838 5947 12910
2732,19431 19688 963 16379 3788 37 797 13930 18922 13542
2734,19339 308 7224 9346 817 12311 3424 17923 3698 15750
2742,13029 8345 637 8659 19602 7475 12639 16379 3630 10706
2769,1713 4720 463 18991 11393 10596 344 19505 16663 18728
2777,10259 6139 11176 6442 15646 4467 18615 10985 20263 20461
2793,9477 16331 11483 11029 5141 19466 18421 2006 7321 10100
2807,3097 3835 2437 10711 9394 5881 7889 17459 1144 16486
2817,20242 17114 1422 1023 9963 4523 20572 6444 11373 6220
2829,5031 17203 15428 1231 7920 19414 14994 13123 1071 15941
2833,7545 1713 16663 11393 10438 19008 5630 18991 17530 17281
2837,14885 12425 20037 6189 13034 6687 17429 19733 2912 15771
2856,18059 1357 7931 7131 14827 6285 6577 18963 8838 1850
2868,14571 607 19624 12426 17923 9984 8507 18726 4359 7989
2873,17715 17515 14453 20408 2088 11164 3418 1852 8418 19878
2898,9231 4998 16583 14033 5023 18615 11483 9003 14904 13622
2909,1205 10807 13288 6591 20548 3375 15949 2596 2627 17657
2917,2117 15669 17826 216 5576 1719 15907 14453 13941 13990
2922,1712 15204 12988 17947 1719 4949 2736 8356 12868 18729
2934,7000 1041 15923 18804 15498 17226 8358 362 17516 13622
2939,9598 19471 18795 8599 14983 2357 3748 8179 1591 1384
2957,1014 13622 3403 956 14765 4720 7153 913 5846 9412
2965,7321 14597 19075 9672 9211 11496 13385 5679 13895 14306
2973,19243 4826 11257 6620 18074 2984 2505 4692 13706 8749
2988,9598 12927 16852 10806 18848 3173 8599 8179 624 14983
3025,8378 2489 15526 1849 15646 8265 9436 4476 17947 4467
3043,4949 8539 3192 19385 14661 2980 16484 961 4745 3650
3045,4301 3471 16398 4944 12490 19339 12766 15474 1992 15750
3049,5485 16484 5722 20359 12507 18726 15442 11740 9717 4768
3051,17584 5089 19662 6103 10251 18096 16502 10636 3379 894
3086,1719 9394 11850 15699 19957 14088 18446 17701 855 10112
3092,12311 7811 15438 5924 9676 2505 18906 20023 14632 13259
3103,660 13029 5152 1587 7163 3606 20169 360 16994 2336
3105,2412 12436 9477 11373 10013 16973 19398 12311 14583 12164
3131,15341 19814 2159 17200 16387 15886 20366 3903 2274 8838
3146,7545 4202 3001 7077 20169 12768 11347 699 17421 15781
3183,7147 7811 13123 956 8796 1486 20468 14807 17404 6299
3192,9903 1290 20150 817 1635 4430 19431 8304 2912 4745
3196,405 1687 11133 19078 14907 18830 17820 14037 15090 8539
3200,11286 5700 15548 17748 1246 10446 8129 12804 2915 18376
3201,12594 5047 7728 17918 3668 11850 8681 19718 13731 16862
3232,1494 16760 1260 5928 1382 15209 17881 1534 6556 14527
3244,6113 17138 7133 1329 16460 19850 14837 19396 553 12919
3245,913 1014 14558 6915 4072 18377 10316 5527 10659 19119
3246,1635 15893 13731 12622 9278 1195 12499 6918 8452 2518
3248,11638 10691 956 11206 6220 9291 19055 4013 18902 8681
3263,15650 11257 1373 3802 6620 15935 17524 17276 13088 16713
3274,18425 14631 19154 15322 9473 4283 2918 8407 11805 2177
3278,17926 16923 19813 2930 8767 8573 2740 11405 17515 16309
3287,7416 6672 9834 9473 17131 15185 17241 10300 15650 1014
3290,4202 699 17346 7545 3856 8033 1900 3788 3519 4834
3292,20152 19605 5089 3830 1050 2579 3519 8118 11373 9963
3320,7000 20371 6925 13155 4526 793 20254 5778 3535 15624
3326,1014 3403 5031 5527 15428 7722 7920 4072 7550 10659
3329,10691 10711 18726 1023 11133 3943 12718 2497 607 16905
3334,19385 13435 17947 2980 11740 14434 17131 12071 6433 2997
3338,15259 12499 12488 8491 16502 14277 19624 16601 19385 10567
3353,2090 1357 9007 2085 1828 9392 6285 6435 14604 7430
3354,11774 3410 17550 11882 628 20213 16080 15386 19486 5746
3357,1180 1849 10259 4202 4467 15750 1434 14012 8041 7989
3386,12507 16484 19624 5722 2203 5020 4768 9717 15442 18726
3394,3860 4952 5655 14022 6285 3237 5238 4880 15967 1060
3409,6494 7485 2891 11196 4106 17815 2081 9288 1724 15893
3415,1746 8953 2930 8681 7728 9291 778 7734 1196 16862
3477,11286 5700 17748 10446 12472 18376 1246 17383 9521 14017
3482,7256 4347 3600 17200 8725 18830 12550 15341 4543 371
3488,3519 2151 15900 8866 19252 11664 15204 8145 12284 7085
3497,6453 8709 6868 9257 2132 3750 5739 13531 4111 8466
3511,11357 9919 12507 1023 1482 14612 10706 2134 1085 8507
3523,4839 14714 4189 17154 15650 6491 5739 10100 9323 1373
3531,1300 2236 5474 17563 19690 4336 658 16012 9253 8709
3532,12563 5089 4364 8160 20152 8560 14920 18096 8229 5141
3535,3885 2037 360 18637 15570 2705 17918 16760 11119 11032
3547,5649 14668 16451 20042 7478 4106 17524 8362 17390 13542
3561,17214 10591 628 7544 1698 3685 3477 9259 12931 663
3567,17584 7465 18096 20295 20152 14738 19069 11357 12597 12315
3571,17826 13006 550 18074 12639 13990 20555 7765 11101 10706
3578,18051 953 18794 16491 18897 19628 4881 18146 8169 45
3589,18617 12990 5089 17774 14920 14899 8491 4954 8377 3379
3596,10930 1357 1850 17166 1828 8838 1012 18303 13043 7931
3634,5474 1365 13670 18672 19462 658 2236 8928 10323 3860
3645,4148 15430 12550 17560 8725 4029 6343 4347 6695 13570
3650,4998 5746 20213 15092 15386 7750 11002 13202 10367 14375
3678,8866 2151 14008 8275 15187 13251 1489 8643 4026 7009
3696,8362 2204 7478 15779 19733 4944 11803 7660 6287 19426
3704,19602 12927 13024 6093 8828 3790 20048 5359 9051 6985
3711,1020 11474 7765 15053 19008 5576 14758 10807 3073 19628
3712,9473 4672 17663 17635 2551 19154 663 6672 18425 18758
3720,18617 7485 18672 17774 13250 2891 8118 17063 11196 17556
3728,16083 17114 6823 4695 10346 17568 11646 1023 6933 11006
3746,9441 19462 14904 17503 5141 14509 10591 3685 8928 19173
3747,8437 17200 1698 1944 11133 15471 4774 2204 9259 520
3759,14662 7989 9383 16536 5947 5968 4695 17709 18404 9346
3780,436 13188 14453 17420 7400 2418 1852 3418 8573 2402
3784,8466 19055 18575 15050 9257 2088 7517 20197 11646 2132
3798,8866 8138 13550 8767 2561 14765 7134 5463 13435 9834
3805,9231 12623 56 6408 14033 6868 4369 9706 19555 2765
3807,17138 3799 1329 10855 7133 830 19850 10910 15783 149
3808,1192 15942 2886 3685 19305 10089 20163 9457 9183 8378
3816,6933 1195 3011 15713 15499 17786 8934 6015 5611 14178
3822,2204 7478 5649 14097 13998 5259 18804 3880 16338 3893
3827,13216 2873 1591 4301 18615 6518 18059 6681 17774 17281
3851,4401 14714 8491 10300 17584 14796 405 8047 15893 1316
3863,9003 2887 8498 10081 17780 19556 682 15360 8885 6285
3872,2919 14008 20515 4401 1149 2497 5572 2579 10251 18920
3875,2117 550 9007 5685 13237 15907 17247 699 12129 3011
3888,15701 16509 14632 2505 15438 4692 19411 4052 9359 18906
3893,13006 2931 7989 368 8456 4839 8356 19078 13980 2873
3898,8377 17815 17063 2081 15866 11661 10684 8360 7669 20065
3910,8112 1992 4672 14509 6788 5023 4928 5751 8342 387
3916,19398 5047 1020 15538 16973 8506 8690 10807 15701 17334
3918,11688 18856 3242 2551 17414 20232 5355 8672 10584 10442
3933,667 13006 9974 11366 20362 5047 17034 17568 20287 573
3940,8985 19590 9913 11233 17634 7478 13998 7660 14097 4189
3944,797 14765 7961 15900 6518 9246 11275 4482 1992 18096
3946,11510 12815 5749 4672 15185 6223 10577 1992 7416 1513
3954,15767 6681 14661 13272 4026 12510 3511 17114 1300 16866
3959,4523 8643 19662 15893 20203 19252 5846 1605 5141 1144
3968,1422 10711 20167 8767 3788 15187 1523 2151 19164 6491
3969,8437 6220 5359 12765 11006 19385 13435 20242 14659 17657
3971,10684 2497 2891 8160 6494 17063 12510 16502 8377 19055
3984,6776 9003 19340 12931 6868 18275 14033 1144 1587 14907
4000,11916 8169 15301 15459 13570 508 3445 14149 6287 4347
4008,5020 1951 20461 20359 8456 19078 5722 4369 18231 8437
4013,15988 3242 6672 7961 3830 17869 4672 9473 15542 7490
4023,20268 3011 7394 9259 4305 17203 229 12450 15699 3099
4036,17709 14434 1066 17358 11006 11407 12721 2919 19398 14858
4058,20197 6103 13980 7465 18672 19624 15750 14255 20172 2272
4082,3551 15781 14591 17516 15324 17503 19624 16502 2497 37
4091,8866 15499 15474 20167 16494 11369 6015 20172 1195 3788
4112,3403 5031 5846 15495 7920 2317 14994 1071 1014 667
4119,4526 1830 18547 3535 15864 19352 5674 15624 19091 4087
4124,17635 18556 11880 9471 20285 16289 16552 724 9580 11510
4142,11405 8560 18672 9668 18728 5089 13250 6892 13101 20263
4151,14994 3403 20268 3811 18899 15428 5031 5846 15495 17203
4154,1180 1849 6139 877 3375 4467 7153 17530 12639 2437
4165,8045 6776 4743 1898 14149 56 12539 8138 1253 6695
4174,12623 1060 2508 14907 18275 19340 16205 6868 12931 9253
4182,8164 3860 8466 10038 7760 16008 10233 541 405 2236
4186,13424 11233 19590 4909 13088 10419 13808 15167 19243 358
4188,18440 1434 11842 15471 12718 15942 10591 19590 13980 6933
4189,4060 3431 20295 14738 20152 9635 13216 17584 20197 10878
4193,10081 1039 19733 1014 20491 6915 18464 19119 17897 10316
4195,12526 14360 5482 8872 797 14662 13402 15360 4212 4675
4216,15474 17521 20172 13029 11943 11664 4058 13250 13006 9635
4226,19624 5097 6496 17709 2085 4799 3347 16905 9183 11006
4231,20268 14994 1713 19838 3790 11393 7153 3403 5031 12718
4236,14022 3624 11882 1365 12666 8600 2730 18944 13406 3511
4238,19556 15967 18426 8950 520 15537 913 20497 16930 1357
4251,9834 5149 19154 14147 6137 17071 15322 4253 18824 9940
4256,3856 344 463 1189 17547 4834 9635 4949 4720 14796
4258,5359 830 5679 14904 18743 19770 18922 8727 3375 20056
4262,12499 2736 16502 344 12963 18649 2780 13980 3650 7545
4265,17034 18428 2412 4523 12594 573 14591 7153 6518 4013
4267,6472 16457 9211 6667 16313 19838 387 2997 8018 8033
4293,15669 18503 10112 15767 8469 8573 5881 1195 11850 9826
4295,2132 2980 10691 5534 11474 19008 5739 1056 1232 5786
4296,3698 9903 8643 4954 11306 15750 17003 15466 14499 9778
4297,14509 6496 20532 16994 10339 10269 5463 10921 14734 3418
4299,2551 9473 18856 6062 4253 8672 9834 5651 17081 15722
4300,16433 16083 11157 3799 10855 15893 308 7085 7868 18262
4302,14147 9940 19154 12766 5651 12868 4339 12600 15704 19969
4307,19733 1063 15438 2204 16973 961 12526 20023 8749 8498
4309,18361 4369 4148 4774 13670 12075 18404 56 14243 20193
