playlist_id,track_ids
924,11196 5089 4106 8118 7485 10684 13250 17774 18096 10567
925,2551 17663 20232 12712 4253 6672 9473 3961 19969 9940
926,4514 11664 5141 3830 14008 8866 15771 20167 16994 14826
927,7363 1979 16930 20007 8950 6492 20497 11599 9314 6577
949,3347 4106 19662 18096 11638 12990 13250 12436 17774 8956
957,4079 2783 17971 4268 5184 17052 20274 40 1639 8347
961,3961 9504 9473 6624 13973 17241 8047 17635 17663 19969
988,8356 17200 8001 8218 5186 15341 6695 2159 15886 2274
994,7539 9175 14774 20262 13384 11088 18983 16351 2638 4737
1016,1944 8356 4347 18830 4549 17200 7256 8169 371 6006
1021,12804 17383 5700 2915 1246 8129 4443 15548 10446 15503
1027,5965 6509 17744 10916 10511 7427 7453 19711 15703 12536
1046,3097 12599 5633 3558 1020 2068 10234 1231 5359 18446
1057,7100 19834 9963 14091 10118 2090 14012 12802 11417 9007
1065,8426 10838 8145 344 16502 18956 6844 1422 12466 10596
1066,3622 7904 6466 11573 2897 8749 12311 2853 3648 7700
1087,16994 13029 1111 12639 2627 37 10591 4910 15781 6353
1092,19770 9579 14306 14904 9804 19305 19466 18743 2665 8342
1099,12510 15900 10848 2151 20172 8866 1149 10591 3519 868
1103,3698 4301 3001 4359 7989 10089 14360 4954 8627 12507
1108,15312 9060 9670 12173 17764 3413 10841 18289 3832 12295
1115,9984 3424 7989 4301 817 16579 14360 12715 10957 3698
1120,6113 7133 1813 18051 16491 13105 4881 7174 17357 953
1126,14826 8491 20172 2497 868 7506 4910 5606 10496 411
1129,4201 7550 19024 6915 14832 10316 11016 19467 10659 17404
1147,6197 2392 8297 13238 15312 15543 12173 11654 10410 7323
1163,7544 6868 8709 8466 12931 9257 18404 18599 20329 14430
1169,11882 14022 12666 17586 14471 13406 1300 11930 1905 4369
1174,15752 6423 11174 12360 6284 17080 9465 17312 6132 3525
1238,1111 4910 8145 868 5606 3431 7506 1422 8491 20172
1254,8018 7009 1719 2780 80 11070 17568 2437 8767 12639
1274,2674 13542 13139 5606 541 4965 3885 8749 11107 5881
1285,8849 4346 3876 12668 5193 1588 8540 13624 10346 11648
1302,1357 18763 17166 1710 6285 14827 8838 7931 10930 19597
1316,19733 3893 5482 20415 16944 5661 7070 4675 6078 15458
1319,10698 305 3534 17026 12170 6285 5018 3473 6951 19583
1341,18446 16973 8749 20242 4052 20443 15438 19398 5359 3648
1346,7516 18830 4347 8725 8356 770 11251 17042 14949 9571
1350,3242 20232 9246 1271 8672 13052 3486 11011 268 12744
1353,573 16612 13980 5903 10264 778 18389 9712 18381 3885
1363,15771 14904 19137 1372 16494 3830 3996 12783 11648 2132
1371,1944 9231 19339 12075 16673 13803 4148 5925 11759 2508
1379,6569 18352 16128 16477 9083 4281 1933 18316 7469 17709
1383,9051 19773 5273 3700 1056 13787 4496 17699 15664 456
1390,4865 4743 8169 11759 8138 17200 14668 11074 14149 1898
1398,13906 8996 6695 4952 13041 2520 10936 8164 10038 14079
1404,5023 387 19770 4745 14306 17903 6068 8342 19075 2665
1415,12414 16199 16630 1681 104 2084 6712 4323 2811 13561
1417,11227 18244 17748 12472 10446 6313 5700 14017 820 18798
1454,16583 3453 12762 10466 2858 15837 20461 9804 10691 9753
1456,18358 8021 13251 18945 12997 765 12323 6444 16163 4355
1463,9670 12226 9060 2186 2869 16861 17764 4185 19205 7323
1481,1641 18743 19305 4058 3551 4026 5359 12721 1020 14904
1505,11774 17550 15386 13003 3410 20213 16080 10367 7750 14694
1519,1195 4113 17568 482 5997 17786 14665 18493 6015 15710
1524,14659 18231 17947 13210 9007 17247 6230 13810 877 5279
1534,19205 8297 2392 15543 12173 18026 3963 10002 3413 16585
1542,214 7066 20244 17213 17396 20421 13004 19295 4298 3131
1545,19192 6667 2423 3022 2052 14612 2090 20131 3650 8378
1554,20172 8491 411 15771 14008 2497 4288 14826 5572 20515
1560,15312 9670 7323 18289 17764 3413 14679 11654 352 3832
1588,13129 7611 9388 9718 4369 12046 4774 12666 11571 14907
1590,15328 7053 2700 1328 20197 11765 16454 19889 12436 9365
1601,16502 8145 11943 20172 7506 4401 868 14732 2919 15187
1637,18599 6868 6704 8709 4199 8466 9231 14033 5201 6776
1639,13886 18987 9093 9602 3410 15386 19028 521 20351 5746
1661,15053 6379 2994 5633 5100 18332 18578 13153 2912 16973
1673,405 8138 17200 1502 12075 4743 1898 10572 17820 14149
1679,20540 15100 14247 7153 4457 226 12908 6716 740 12040
1682,14360 1290 7989 14662 10957 12910 4301 16433 2980 14615
1692,12507 11157 1290 18262 579 308 20372 6823 13624 2153
1701,1066 11407 5247 1730 3511 18490 11413 20373 7605 14797
1703,10706 15781 5100 4026 3551 4202 1133 10708 15661 7163
1712,13034 20555 17826 13006 19576 8622 19812 9578 11070 20362
1713,1069 5112 1899 15725 2436 20287 14173 221 13971 10776
1729,7989 3698 14662 6823 14360 3001 16673 17984 12910 4359
1730,3961 18856 5149 3242 9246 9473 14147 9940 15988 12712
1731,1329 10019 8296 7539 2591 1813 19396 17138 11478 13269
1734,14309 8229 6981 4057 13671 13980 16471 18728 4460 6253
1740,18701 16861 2186 1048 3919 16585 20121 19205 6197 8297
1742,14826 11943 1422 17346 17487 4949 10848 2957 15187 7506
1747,6780 3377 18504 8486 17102 10237 8296 17321 14087 1471
1755,11233 14668 5924 18617 13542 4909 5649 14714 9323 17154
1766,4401 16502 20295 5572 20263 2497 20515 411 6103 2919
1807,13216 797 8491 14826 3830 5572 2497 15771 12436 12278
1814,17383 15667 17345 15548 17748 12804 10446 15503 15392 19135
1820,5817 18040 12066 9229 1247 13862 13185 16008 19890 3855
1852,14360 7989 13129 17990 2980 11740 6823 3304 16297 16083
1854,2997 20172 10848 5141 11943 8491 4514 2151 4910 18428
1871,19711 10511 5965 10916 17534 12536 13354 17315 16941 12576
1880,9118 125 4376 14007 6799 1243 19536 16436 5487 12718
1881,2581 13402 8540 12668 16433 3876 4346 1588 5193 13624
1883,4998 15410 18110 12622 3410 11774 13202 6985 2518 7463
1885,10706 1587 15781 4202 4026 1133 17346 5359 18332 14378
1898,1012 18615 7739 6409 14213 18254 4710 6985 13043 13592
1904,11496 12311 15498 18743 956 5924 8169 4743 7460 17634
1907,13980 6253 15578 8956 18728 15209 16471 2740 18381 11366
1912,16820 1719 17918 12639 9826 10636 7728 12599 8767 9941
1916,1944 15778 11916 8356 18830 12550 7256 10434 18644 17056
1927,8018 18982 19721 19163 9651 5773 7565 8798 2818 11403
1953,19462 3624 16708 1300 12931 11882 1060 19340 5474 18275
1958,6408 15050 12931 9257 9003 12623 6704 10379 1322 7544
1959,12075 9231 8356 56 16457 1476 17820 17200 8169 4774
1963,3885 6253 13980 16760 13139 8956 4364 14395 17239 11206
1967,6092 15949 13370 2608 13735 18100 4309 115 11837 9737
1978,9670 17764 15312 3413 6 7323 3919 9060 10694 12295
1979,9202 20532 12507 13154 8437 16144 9120 17535 1023 17896
1986,11157 1290 13119 18262 5722 11740 817 10074 16832 3304
2005,12510 16601 4910 8866 5141 10269 797 2151 2627 10591
2014,723 19699 10041 4807 12718 13452 18627 2984 7394 4809
2015,13622 11282 7000 8112 13155 11029 9508 9804 8539 12940
2022,13593 8618 8342 20444 4704 333 8033 3272 12196 1779
2042,4013 3790 11357 5100 16820 6716 19838 12639 16601 12599
2061,4986 10654 8426 975 7578 3602 18956 4133 1453 5551
2068,18728 13980 3190 15578 16471 2740 11366 14591 11490 6253
2070,16756 10833 8437 7989 11715 14360 9346 14659 5020 12507
2080,15900 2151 9978 14008 2368 6823 19214 7033 19602 15542
2125,2409 19411 5069 18906 4965 4152 19398 15701 10679 12164
2134,10496 13452 8229 11896 13368 12718 14885 19662 5765 16471
2142,4834 20444 2596 12587 13593 4510 17346 4540 1779 17547
2162,3830 15542 14322 14826 2627 12510 797 8866 8828 1714
2164,10636 16615 8281 10894 1231 17034 2671 7394 10686 17834
2171,4301 7989 3698 9681 9346 12910 3001 817 16433 16338
2174,14826 16601 868 8866 5141 8145 1149 18428 3830 8539
2180,360 15578 16760 14395 6253 18728 17239 11366 18649 15209
2185,6925 7436 3535 15624 7000 4087 11722 11282 16465 19091
2213,10089 4089 9288 1297 11157 8928 12507 19624 19054 5020
2227,4202 1422 1111 2018 9550 20169 16866 10269 9669 20605
2229,14527 13980 3190 17096 3729 2740 6253 360 8956 18381
2240,1727 4683 2820 13693 3831 2343 4359 12612 12766 3477
2246,19773 5273 5739 16225 4839 20016 10913 17699 18981 15247
2251,18040 1898 4023 13510 7197 12066 3950 3855 453 14289
2261,19008 1020 699 14178 6971 6600 13465 20433 2617 14796
2275,1898 9229 4111 6776 4916 56 18249 18040 6453 7197
2277,17494 4355 18358 2144 28 10806 18945 15269 2423 18369
2278,8229 3347 8956 20342 6892 412 7610 3694 9288 18859
2280,7989 9903 14360 15916 3001 4359 9346 8643 11715 10957
2292,1813 7539 5540 9175 17928 20043 20262 953 2561 18051
2306,5881 8506 8573 6242 13006 19555 13550 13034 4965 20242
2307,9346 7989 10833 12910 6062 4301 12071 16289 12766 14360
2312,17200 1944 8725 4543 18830 6695 19814 8001 371 2159
2322,12173 6 19654 14679 3212 3832 6182 12295 865 10490
2342,14826 7506 20172 8539 12510 8491 11943 1523 1111 10591
2358,28 3022 16254 18848 10806 18358 7963 18369 3189 12888
2363,8635 514 3260 11033 6529 8456 5264 19597 7931 12358
2364,4444 8956 4569 7610 42 11366 15314 13980 20572 13237
2371,6220 10089 11740 12507 1951 8437 1023 20461 12765 6732
2374,6223 14370 3961 18852 11510 12008 12071 18645 9882 17241
2375,4364 360 18728 14591 11366 15578 6253 17096 18381 8956
2389,2336 1422 1713 7545 4202 4949 11943 344 16866 463
2416,3519 11664 13029 6444 14826 2151 8866 868 12510 4910
2420,5020 8437 9491 12507 6433 11740 5722 20532 16484 508
2431,20172 4514 411 4910 11648 1523 15771 181 1189 10711
2433,272 19046 18726 16417 5715 2203 7324 11157 11740 16484
2444,19398 15413 19555 13550 8822 3093 3644 5881 8573 3790
2473,20417 12396 9345 14134 12991 10382 9573 16325 972 10658
2484,14665 13548 10169 15710 1393 17786 15499 18493 13959 7886
2515,305 280 12599 8197 8304 16973 19429 5359 10629 3375
2517,8539 7506 14826 15771 5606 4910 10848 1714 20172 11664
2519,10636 1069 8767 20287 2317 5112 648 3880 16182 5846
2524,5165 4267 14612 16731 5765 11750 15179 18063 19536 10569
2527,2024 1096 1058 14119 2949 13808 8706 4492 8985 8362
2545,18418 16338 13123 12393 14765 19243 9528 2765 17404 10757
2546,18575 15558 5881 17918 7312 14295 15770 8573 4402 20394
2547,19008 10743 14178 4720 3491 5534 4954 20433 17983 14796
2559,12243 7311 18303 17431 19152 7772 18150 14579 23 15537
2561,4574 19364 20075 9163 13622 16115 11282 12940 962 7000
2580,411 18096 11638 12510 3830 20172 7485 7506 18266 1523
2589,9903 11753 6823 10715 607 13129 10089 17923 17982 817
2593,8953 13894 15669 19699 17701 14770 9710 8464 19217 14777
2598,3173 12927 5576 9429 11148 4071 15558 6584 10013 15828
2605,3242 14360 9984 12071 15916 4695 10957 18852 7989 18645
2622,8709 9257 7544 9231 6776 2508 8964 14033 1060 18275
2624,1252 6103 3698 14322 6823 20372 19889 17774 1489 19078
2634,18275 2508 8045 9231 18599 16521 18404 20157 13401 4199
2664,1276 7321 2712 17865 9211 19466 13385 3799 11029 16100
2665,12510 7506 8866 648 16601 956 1714 8749 1063 14826
2666,8540 16905 15750 19991 1290 4850 5463 4954 12426 6426
2680,463 10293 18991 12488 2336 4949 9633 1422 4202 14301
2696,9712 8481 7092 9624 5453 16381 8728 15725 15096 18716
2697,6433 1951 16673 6971 8437 17114 20135 14360 10833 14662
2713,13043 2417 13202 3260 16277 14213 11400 19858 14375 15092
2717,2236 5474 19462 14907 9253 13670 3860 8502 18404 18490
2727,3698 4301 9903 10474 1290 3001 15893 4359 16083 6823
2730,6577 8640 9984 2989 10833 4369 16673 11715 7081 7989
2732,797 1714 19431 16994 1085 16379 37 10706 1111 7009
2734,3698 3001 19339 16673 9346 15750 817 14360 3424 12910
2742,13029 19602 8345 7475 8659 637 16994 10706 12639 19431
2769,11327 4379 16544 2045 16105 1713 463 8066 752 344
2777,6660 16373 14541 13787 10259 11176 9724 13592 6139 10448
2793,9477 2665 358 7321 14904 9804 10100 11029 387 19466
2807,2912 12599 3835 5881 17459 5100 16820 16973 3790 10629
2817,19224 10294 17657 13742 4700 2996 4522 3485 19513 10759
2829,5031 15428 19414 1071 17203 7920 10894 14994 16615 13231
2833,10839 11393 7545 16663 800 18991 1713 1057 5630 16646
2837,13237 17597 13980 15578 10496 13139 10529 11896 4364 15907
2856,7931 6285 15967 14827 1357 8838 6577 15537 520 14579
2868,7989 3698 607 14571 4301 16433 9984 6823 308 4359
2873,17515 17715 8418 20408 2088 1852 11155 14453 13165 13783
2898,9231 14033 4743 9003 12623 6408 8045 1060 7645 16583
2909,13735 2608 13288 18100 115 1205 15949 14878 5230 6591
2917,2117 15669 5576 5100 12599 17826 1719 7009 13550 9710
2922,15090 1712 13846 12868 8041 1856 9331 3628 12988 3242
2934,7000 20125 1041 4574 15923 18804 18285 17226 9738 19362
2939,9598 18795 14983 19471 8599 2357 16580 1384 1497 3102
2957,1014 5846 5924 956 8749 5668 1063 10894 5940 4603
2965,7321 14597 12940 17944 9672 13385 17634 11233 19075 1678
2973,19243 11257 4826 8749 20242 16973 6620 1063 14714 15650
2988,16852 10806 9598 18848 8599 14983 2357 1384 1497 16580
3025,19043 8265 2489 10259 4467 1849 15526 1180 13435 14012
3043,9203 15155 1911 3386 15365 9839 13789 1453 12556 18368
3045,10887 4223 8110 4301 7214 15018 3001 16398 13615 19339
3049,5722 5485 12564 20359 15442 17447 16484 11740 10209 8361
3051,19662 20263 18096 20295 6103 10878 3379 18266 3347 17584
3086,1719 11850 15699 15669 9710 14088 17701 19957 11070 855
3092,15438 12311 7811 14765 20242 5924 13259 2765 19411 2505
3103,14155 12768 4202 7545 15781 3788 16866 1900 10706 13029
3105,4965 16973 3885 2674 20242 9705 5881 19962 7811 14765
3131,19814 15341 17200 2159 2682 163 8356 4366 16387 3505
3146,7077 7545 4202 9550 699 14301 12768 11112 19134 20169
3183,7147 7811 12393 13123 20468 2765 8796 19730 15438 14765
3192,5384 16587 4430 19431 6829 16998 14826 15204 7066 12041
3196,405 11759 17200 17820 1687 15090 4148 4743 8539 8356
3200,18244 11286 15548 5700 9456 10446 6313 1246 1640 17748
3201,7009 3463 12594 11850 12599 7728 17918 3668 9705 16862
3232,15209 13980 6253 18728 5928 14395 1494 360 18381 16760
3244,6113 7133 17138 12919 19850 10019 15996 4737 17732 14884
3245,2807 8781 395 5139 4072 15485 10561 8959 4201 14832
3246,14360 19078 7989 13731 9278 9984 16494 14322 12927 14662
3248,6330 17636 3075 8417 2815 3517 7045 901 13917 7258
3263,15650 11257 3802 1373 1063 4052 7109 17276 5924 16713
3274,17663 4253 15322 9473 18856 14631 18425 2551 10834 3961
3278,16923 17926 16309 20571 7119 7577 9034 14770 15735 19699
3287,7416 10580 18423 5667 762 2435 12114 7298 6672 15185
3290,17346 4202 7545 16866 14378 9550 4834 699 3856 12768
3292,12436 18096 8956 5089 2272 2873 20152 13216 12563 19605
3320,7000 20371 6925 3535 15624 4526 4087 5778 13155 7436
3326,4072 10989 5527 7920 11016 19414 3641 7953 16615 19024
3329,11916 607 3943 10089 17982 12507 10434 20532 4549 11740
3334,6561 18409 11330 16140 20483 10259 13435 1180 17947 14012
3338,12488 6629 7977 2919 16502 20515 8439 17584 3494 4401
3353,1828 1357 9007 9392 2090 14604 6435 13113 7430 6285
3354,17550 11774 3410 20213 19486 18062 6043 16080 15386 5746
3357,10259 1180 8172 1849 15646 4467 14012 17530 1033 1935
3386,9717 16557 5485 5722 16484 19624 272 11740 5020 16802
3394,12623 20329 6704 6408 9003 18275 19340 18599 3860 14579
3409,4106 2891 7485 11196 5089 6892 6494 13250 2081 20152
3415,5606 8953 1196 2930 1746 1975 8681 12594 12639 7728
3477,5700 11286 10446 18034 14017 12472 17748 18376 820 15667
3482,3600 17200 7256 4347 8725 8138 371 15778 18830 4756
3488,14826 12510 3519 2151 11664 8866 8145 7506 5141 4910
3497,4743 9231 12075 6776 56 8045 20329 8709 6453 7645
3511,6971 16866 15781 10706 12507 1023 9919 7545 3551 2134
3523,17154 4189 14714 15650 10100 8470 15969 7109 12311 11233
3531,20153 19690 16012 1300 5474 2236 18093 658 8709 17563
3532,3347 12563 5089 4106 20263 8956 10496 15578 18096 14920
3535,3885 14591 360 573 8956 1746 14395 18728 16760 11206
3547,13542 5649 7478 15498 16451 8749 14668 11233 5940 9676
3561,20417 20244 12220 16325 214 11014 2770 11390 3477 9507
3567,18096 20295 19069 17584 13216 12315 11226 2272 14758 20197
3571,18074 13006 12639 17826 12599 9941 550 9826 10629 17918
3578,18051 5796 18794 12801 16491 18146 953 18897 4881 20255
3589,17774 12990 18096 5089 18617 12436 13216 18672 6103 19605
3596,10930 16293 4925 1357 1828 1850 14579 17166 8838 8885
3634,18392 16548 17704 13819 19112 18712 13670 658 19462 17046
3645,12550 8725 4029 6695 4347 4148 8138 17560 8526 15430
3650,7750 4998 19486 13202 16277 10367 10470 18987 13043 20213
3678,3830 14008 2272 14826 10848 13251 2151 12510 11648 20172
3696,7478 5649 8362 15779 1461 2273 7660 17114 11803 2204
3704,1883 12303 10710 4414 7047 19310 5063 18708 2549 13024
3711,302 11474 1020 10541 7765 5633 19398 15053 12723 17545
3712,17663 2551 9473 17635 663 4253 6672 4672 8047 5149
3720,18617 7485 17774 13250 18672 18266 12990 20263 8118 5089
3728,14360 16536 7989 4695 9383 17114 9984 10346 12910 6823
3746,9441 1434 5815 6220 11417 6971 18615 18254 19173 9183
3747,18361 11133 12075 8356 4774 1944 8138 17200 14907 15471
3759,7989 14662 10833 9346 16536 9383 13129 5947 16579 4301
3780,17420 7400 436 2418 11155 14453 2088 1852 13165 4412
3784,19055 18575 2088 16583 4839 15050 10921 8466 2132 1209
3798,2262 19027 7827 907 9137 20008 19391 12128 9413 12580
3805,9231 12623 6408 14033 56 2508 7544 8045 16708 1060
3807,18051 2299 18146 2561 17928 18897 7174 953 16491 15532
3808,2886 4180 20163 1192 10089 15942 8378 817 9903 4594
3816,1195 6933 3011 3790 15713 14665 8934 18440 9394 482
3822,7478 8749 5924 1063 16451 12393 9676 2204 4603 956
3827,13216 2873 18266 11638 17774 2272 6103 7485 14758 10567
3851,4401 17584 2873 8491 14826 6103 15187 2497 20263 16502
3863,19556 4857 8498 6529 16930 12688 520 2887 6285 20007
3872,10848 2497 14008 20515 5572 2919 1149 3830 4401 17584
3875,2117 3011 550 13006 11474 13550 7964 13034 17826 11255
3888,20443 2505 12311 4052 3648 19411 15438 19243 12393 4826
3893,16551 4760 2931 18715 2758 17799 1310 4098 12686 18072
3898,15866 2081 12633 20065 17063 8377 10878 9518 13535 14899
3910,2665 5751 10691 9804 387 8342 14509 8112 394 2132
3916,16315 2108 19398 4965 8506 668 8690 17334 359 13550
3918,18856 4253 2551 11688 17663 20232 19969 3242 17414 9940
3933,13139 10250 541 11070 18649 573 2437 17034 8767 1746
3940,17634 11233 4189 5649 19590 18191 13998 7478 10100 15650
3944,2272 5572 797 10848 411 2873 20263 20172 18096 4482
3946,11510 12815 5749 7416 15185 10577 1513 17635 1466 6703
3954,6460 11251 8942 3511 17608 11670 993 20626 2274 4581
3959,17984 1605 15893 16579 6823 19244 14008 3698 1591 10474
3968,10711 12510 1523 1422 5141 20167 20172 10848 4949 8491
3969,8437 14190 16617 13435 12187 13477 20461 8712 12765 6220
3971,13250 8160 10684 8377 2891 8118 20152 1050 19844 8360
3984,6776 9003 14033 19340 2508 12623 4743 6408 8045 6868
4000,11916 1944 3445 15459 12220 4347 10825 13940 12396 15301
4008,5020 5722 8437 1951 12564 18312 20359 9491 20461 16557
4013,15988 6672 17635 3242 7961 18852 7490 18645 8047 17663
4023,16821 3023 20268 3099 3378 12450 3281 3741 3089 7394
4036,16126 7272 6383 7118 13661 12093 2075 8879 4572 15362
4058,4258 6086 4953 3911 7644 19078 12249 3777 20197 20172
4082,8659 12721 19075 3340 7163 4909 17699 15090 4058 17516
4091,5606 12510 16601 8866 1111 11943 4910 16494 2780 5141
4112,3403 5031 5846 7920 15495 9380 1071 17203 20268 14994
4119,4526 1830 3535 19352 15864 4087 16697 15624 5674 18547
4124,17635 6672 12071 20285 18645 11510 3242 9471 2551 724
4142,14758 18728 13237 6892 14395 14591 17239 3347 360 17096
4151,18899 15428 14994 15495 5031 5846 3403 20268 13439 1071
4154,1180 6139 4433 1849 4467 14012 2489 877 15646 6442
4165,4743 8045 6776 56 12075 1898 1253 4148 8138 16521
4174,12623 1653 12931 2508 1060 6868 19340 18275 18404 7936
4182,10038 2520 13041 8164 7760 8466 13486 3860 18593 15235
4186,11233 10419 19243 13542 13424 17634 4909 12311 8749 7109
4188,12393 8749 19733 1063 14714 5924 2765 12311 14765 11233
4189,13216 4060 14758 19662 17239 17584 12436 2272 10848 18266
4193,1039 10081 6915 7398 19119 4072 8720 14832 19733 15485
4195,4675 1492 14360 5324 5482 7989 10833 5443 10618 10957
4216,20172 2873 2272 1111 11943 11664 3830 12510 10711 868
4226,15347 6005 3304 12814 16822 5020 6496 5485 4653 11740
4231,800 20268 14994 7153 12718 3790 5031 8281 3606 19838
4236,14022 12666 3624 11882 8600 1365 18944 18404 16859 2730
4238,19556 5893 16930 20497 15865 15967 7772 19152 8950 20076
4251,9834 14147 18824 663 4253 5149 19154 15322 9940 6137
4256,8145 463 1189 4949 4910 7506 10711 3856 8491 20172
4258,8727 8749 12311 1965 1282 15701 3375 8275 10100 5679
4262,16502 8145 4949 10848 12499 11943 2919 20172 3976 3650
4265,17239 11107 13237 15578 8956 14591 6253 9705 10250 13980
4267,16313 9211 5023 387 19928 14904 8342 1849 12961 9326
4293,15669 5881 11070 13006 9710 9826 18503 18875 10112 15413
4295,2132 10691 14904 10977 8112 6971 3685 6220 18615 4058
4296,3698 11306 9903 11977 14499 17003 11947 15466 8643 9947
4297,14509 3418 4839 8573 10339 13188 14734 10921 5097 11646
4299,4253 2551 9834 9473 18856 11688 18824 10834 5651 15722
4300,16083 16433 1290 3698 2980 4954 11157 19991 7868 15775
4302,14147 9940 19969 17663 5651 19825 19154 12868 18824 11451
4307,15438 8749 2765 19733 7811 20023 16973 1063 14765 12164
4309,19462 18361 2730 13670 4369 18404 56 14907 2508 16708
