playlist_id,track_ids
611,12426 16433 19991 2980 1290 3698 17984 7989 13624 4301
615,10081 1039 10870 11016 16336 15694 8781 14558 18751 16318
619,6577 13129 18303 11715 16756 18426 11400 7989 17935 7931
622,6093 624 3700 9051 6985 13024 11283 9982 18876 13177
625,19858 14213 1012 18254 14375 13043 7157 1374 18615 7739
631,11938 16274 2160 17301 19494 5987 8595 3990 16482 10133
633,13980 18728 14591 15578 6253 6892 14395 14758 13237 360
636,9670 12173 6 17764 3832 2212 10694 15633 19292 3919
642,13006 13237 13980 14591 15209 6253 11366 9291 9710 5881
646,18899 3403 5846 1144 14994 10636 15495 7722 13439 7920
676,573 3885 18649 10250 541 2674 9712 13101 6253 10264
683,4720 1020 14178 699 3491 16486 5534 5524 2006 16331
686,11654 18289 14679 3212 2212 4255 9961 19654 19292 15633
704,411 3830 2497 14826 16502 7506 14008 15771 20515 4401
709,17663 10834 14147 9834 18856 9473 9940 4253 5149 18824
714,11740 11756 9491 20359 3304 5020 4653 15347 12507 5485
719,19494 5054 12919 2680 10222 2160 10877 4926 11769 149
721,573 7619 13101 10264 18381 6253 360 2037 9712 11032
724,17550 3410 19486 16080 20213 10367 15386 5746 10992 4998
731,20169 4013 12721 15781 7153 10706 16866 19838 1020 11357
735,18728 6253 11366 360 17096 18381 4364 2740 10496 17239
737,4089 2989 508 7081 10481 3256 9886 5020 12765 519
740,9003 2508 7544 12623 56 19340 12075 16521 6408 7645
744,3001 15750 19991 4058 15090 15775 2980 17114 10346 19602
746,3860 9253 5474 2236 19462 3624 5655 658 17563 11882
774,8160 12633 8377 11196 18617 10684 1724 8360 11661 2891
788,6103 15474 18096 11226 20263 411 20197 2873 8491 6214
818,8640 13154 7224 10089 8437 20163 9120 15942 12507 3256
859,6776 7544 8045 12623 8709 6408 1060 19340 16708 8466
914,19254 7163 15498 11233 19602 16451 4058 14178 797 16994
924,4106 11196 5089 7485 13250 18096 10684 17774 11638 20152
925,2551 17663 20232 4253 12712 3961 19969 9473 18856 6672
926,4514 5141 11664 3830 20167 8866 20172 15771 14826 16994
927,7363 1979 16930 20007 8950 6492 20497 9314 11599 19336
949,4106 18096 19662 13250 11638 7485 12990 2873 12436 17774
957,4079 2783 17971 4268 5184 12513 9546 9106 1639 5619
961,3961 9504 11510 17241 17635 6624 17663 12008 18645 9882
988,8356 2159 8001 15341 15886 17200 5186 8218 163 16387
994,7539 9175 20262 13384 14774 11088 4737 16351 16288 18983
1016,1944 8356 4347 18830 4549 18361 17200 7256 8169 8138
1021,12804 5700 17383 2915 1246 15503 8129 15392 15548 19135
1027,5965 6509 10916 17744 7427 10511 12536 5644 19711 9385
1046,3097 5633 12599 3558 10234 1020 18446 2068 5359 5100
1057,7100 2090 9007 10118 10259 17530 11417 9963 1180 14012
1065,8145 16502 344 6844 12499 8426 11943 868 1111 1422
1066,3622 8749 7904 12311 3648 14765 17154 15941 19243 11257
1087,16994 13029 1111 12639 4910 2627 15781 10706 37 10591
1092,19770 14904 9804 9579 19466 2665 18743 19305 8342 394
1099,12510 10848 15900 20172 8866 1149 2151 4910 2627 8491
1103,3698 4301 4359 7989 3001 14360 4954 14662 16579 12910
1108,15312 9060 9670 3413 12173 17764 18289 3832 12295 4255
1115,7989 3424 9984 4301 14360 16579 817 12715 9383 3698
1120,18051 6113 7133 16491 953 4881 13105 1813 18897 7174
1126,14826 20172 2497 868 8491 5606 7506 4910 411 2919
1129,4201 14832 7550 6915 11016 19024 10316 10659 11682 395
1147,6197 8297 2392 11654 15312 7323 9060 12173 9670 13238
1163,7544 8709 6868 8466 9257 12931 18599 14430 15050 6776
1169,11882 12666 17586 14022 1905 56 13406 14907 1060 1300
1174,6423 11174 15752 3525 6284 17080 6132 17312 17076 12360
1238,1111 4910 8145 7506 5606 868 10848 1422 20172 16502
1254,2780 7009 11070 2437 8018 1719 9291 5881 17568 12599
1274,2674 5606 3885 541 13139 4965 8749 13542 11107 17239
1285,8849 4346 3876 12668 5193 8540 10346 1588 13624 10855
1302,1357 18763 17166 1710 6285 7931 8838 10930 16297 15967
1316,3893 5482 19733 16944 20415 7070 4675 5661 6078 15458
1319,3534 12170 3473 19583 6951 18254 10698 6285 5018 12439
1341,8749 16973 20242 20443 19398 4052 3648 15438 13272 4826
1346,4347 18830 770 8725 8356 17042 7256 14949 15843 8995
1350,3242 20232 4253 1271 13052 2551 8672 9246 8731 17663
1353,573 10264 13980 18381 14591 5903 3885 9712 778 13237
1363,19137 3640 3830 16494 15771 10848 10591 2132 11648 18873
1371,1944 12075 9231 16673 4148 18361 11759 6776 8138 16457
1379,6569 18352 4281 9083 16477 16128 1933 18316 17709 7469
1383,9051 1056 3700 13787 19773 456 17699 15664 624 5273
1390,4743 8169 11759 8138 4865 14668 14149 11074 1898 11233
1398,13906 8996 2520 10936 13041 14079 15303 13486 4952 12569
1404,5023 19770 387 4745 19075 16100 2665 8342 15640 17865
1415,1681 104 6712 2084 12414 16199 2811 4323 7065 13561
1417,11227 5700 10446 17748 12472 18244 18798 14017 820 6313
1454,16583 3453 20461 12762 9804 10691 2858 10466 16995 15837
1456,765 12323 8021 12997 18358 13251 18945 16163 3283 4355
1463,9060 9670 2186 7323 16861 17764 12226 19205 18057 3413
1481,1641 4058 3551 4026 12721 1020 19305 9804 14904 5359
1505,15386 11774 17550 3410 16080 13003 20213 10367 14751 14694
1519,1195 5997 4113 482 17568 7267 12707 14665 13548 17034
1524,18231 14659 17947 9007 17247 877 17709 19368 20461 6220
1534,8297 19205 2392 15543 12173 3963 10002 18026 3413 16585
1542,214 7066 17213 17396 20244 13004 20421 20506 11253 19295
1545,6667 19192 2090 17281 3022 2085 1180 17709 8378 877
1554,20172 8491 411 15771 2497 14008 14826 5572 4401 20515
1560,15312 9670 7323 17764 18289 11654 3413 14679 4255 3832
1588,9388 4774 4369 9718 12046 14907 19462 19558 10521 11571
1590,7053 15328 2700 1328 7375 8864 10418 5171 18821 1547
1601,16502 20172 4401 7506 2919 11943 20515 8145 14732 10848
1637,18599 8709 6868 4199 8466 6776 19340 9231 6704 14033
1639,15386 13886 18987 9093 3410 5746 20351 9602 17550 14694
1661,6379 15053 5100 5633 18332 13153 5640 5167 4923 3606
1673,405 8138 17200 12075 4743 1898 14149 8356 17820 1944
1679,15100 7153 14247 4457 12908 13807 6716 740 660 19838
1682,14360 7989 14662 1290 12910 2980 4301 16433 16083 10957
1692,11157 1290 308 20372 18262 12507 6823 13624 579 607
1701,1066 11407 5247 1730 3511 20373 1180 7605 3758 17150
1703,10706 15781 4026 5100 3551 10708 1133 4202 5359 3788
1712,13034 20555 19576 11070 13006 550 20362 2117 9578 17826
1713,20287 1069 5112 1899 14173 15725 2436 221 667 5180
1729,7989 3698 14662 14360 3001 6823 16673 16083 12910 15750
1730,3961 18856 9473 5149 9940 3242 14147 9246 7490 15988
1731,1329 10019 19396 7539 1813 2591 17138 10910 8296 553
1734,13980 8229 14309 6253 18728 13237 16471 12563 17239 14591
1740,16861 3919 15312 2186 16585 18701 19205 20121 3413 6197
1742,11943 14826 4949 1422 15187 7506 4910 8145 2919 16502
1747,6780 3377 18504 8486 14087 17102 8296 1471 836 12053
1755,11233 14668 5924 13542 18617 4909 14714 5649 17634 362
1766,4401 2497 20263 16502 5572 6103 2919 20515 411 10848
1807,8491 13216 3830 797 14826 5572 2497 15771 12436 12278
1814,17383 15548 17748 15392 15503 12804 10446 19135 1826 15667
1820,5817 18040 12066 9229 1247 13862 13185 16008 19890 10975
1852,14360 7989 13129 2980 11740 1710 1290 11157 6823 9984
1854,20172 2997 10848 8491 11943 5141 4910 18428 411 2497
1871,19711 10511 5965 10916 12536 17534 13354 17315 16941 9385
1880,9118 4376 14007 125 6799 19536 1243 5165 12425 4267
1881,12668 8540 13402 2581 4346 3876 1588 16433 5193 1436
1883,4998 3410 18110 11774 6985 13202 12622 15410 17554 4839
1885,10706 1587 4026 15781 18332 17346 4202 5359 1133 14378
1898,1012 6409 14213 18254 13043 18615 7739 4710 6985 15092
1904,15498 11496 12311 956 5924 4743 18743 17634 7460 8169
1907,13980 6253 15578 8956 18728 15209 18381 11366 14395 10264
1912,16820 1719 17918 9826 5881 12599 9941 8822 2780 12639
1916,15778 1944 8356 11916 18830 7256 12550 17056 10434 4549
1927,8018 18982 19721 9651 5773 19163 8798 2818 7565 11403
1953,19462 12931 3624 11882 1300 16708 5474 1060 9253 17563
1958,6408 15050 12623 9003 9257 12931 6704 7544 18093 6868
1959,12075 56 9231 8356 17820 16457 8045 11759 17200 1253
1963,13980 6253 3885 8956 13139 4364 14395 16760 11366 17239
1967,6092 15949 2608 18100 13370 13735 11837 115 4309 9737
1978,9670 15312 17764 7323 3413 9060 6 3919 12295 10694
1979,13154 20532 12507 1023 8437 9202 9120 6823 2134 16144
1986,11157 1290 13119 18262 817 11740 16832 10074 5722 6823
2005,12510 16601 4910 8866 10269 5141 797 2627 10848 2151
2014,723 19699 12718 10041 13452 4807 12425 7394 2317 18627
2015,13622 11282 11029 8112 7000 9804 13155 14904 19305 1641
2022,13593 8618 8342 20444 4704 8033 333 3272 12196 1779
2042,4013 3790 11357 5100 16820 16601 6716 19838 12599 20242
2061,4986 975 10654 3602 8426 4133 18956 7578 5551 12499
2068,13980 18728 14591 15578 2740 11366 6253 16471 17096 8956
2070,10833 7989 11715 16756 8437 14360 12910 9346 508 11157
2080,6823 15542 797 2151 3519 19078 7085 3698 6444 11157
2125,2409 19411 18906 15701 5069 10679 8749 4152 4965 12164
2134,10496 8229 13452 11896 13368 19662 14885 16471 15578 12718
2142,4834 12587 2596 13593 20444 4510 17346 4540 1779 699
2162,15542 3830 14322 14826 2627 12510 1714 797 8866 7506
2164,16615 10894 8281 10636 2671 17834 15007 7537 8223 7394
2171,7989 4301 3698 12910 9681 3001 9346 15750 14360 16338
2174,14826 16601 868 8145 18428 5141 8866 2780 1149 3830
2180,360 6253 15578 14395 18728 17239 11366 15209 16760 18649
2185,6925 7436 3535 19091 15624 4087 19321 7000 11722 4707
2213,10089 11157 12507 4089 8928 6823 9288 5020 8437 19624
2227,1111 4202 20169 16866 10269 1422 9669 9550 2018 15781
2229,13980 17096 14527 2740 3190 6253 3729 360 14395 8956
2240,4683 1727 2820 2343 3831 3390 12612 13693 11202 12766
2246,19773 14758 5273 5739 16471 4106 4839 7485 10567 17774
2251,4023 18040 1898 7197 12066 13510 10975 19890 14289 20582
2261,19008 1020 699 14178 6971 13465 6600 20433 14796 5630
2275,1898 9229 56 4916 6776 6453 18040 7197 8045 16008
2277,10806 3189 17494 18358 14983 9598 1497 15269 4355 28
2278,8229 8956 3347 7610 17597 18859 20342 5978 42 11108
2280,7989 14360 9903 4359 15916 11715 14571 817 9346 3001
2292,17928 953 16491 1813 7539 18051 18897 2561 20043 9175
2306,5881 8573 19555 20242 13550 4965 13006 19398 6242 8506
2307,9346 7989 16289 12071 6062 12910 4301 12766 15185 10833
2312,17200 1944 18830 4543 8725 6695 2159 8001 19814 371
2322,6 12173 14679 3212 3832 19654 12295 10694 10490 865
2342,14826 7506 20172 8491 12510 8539 1111 11943 2627 8145
2358,28 18848 3189 10806 18358 10289 8599 6692 3022 9598
2363,3260 6529 514 11033 19597 8456 5264 7931 5296 12358
2364,4444 8956 13980 11366 17096 7610 4569 18728 4364 42
2371,10089 1951 8437 6220 11740 1023 12507 6732 20461 12765
2374,3961 14370 18852 11510 18645 6223 17241 12071 12008 9882
2375,18728 14591 360 4364 11366 17096 6253 18381 15578 8956
2389,2336 1713 11943 4949 344 1422 14826 7545 16866 4910
2416,3519 14826 2151 6444 868 12510 8866 4910 7506 1149
2420,5020 8437 9491 12507 11740 5722 20532 16484 9903 508
2431,20172 4910 4514 411 15771 10711 1189 1523 181 11648
2433,18726 19046 16417 11157 7324 2203 11740 16484 11795 1290
2444,19555 15413 19398 13550 5881 8822 8573 16820 3644 3790
2473,20417 12396 10382 7657 9345 9573 19111 14385 7091 15842
2484,14665 13548 10169 15710 1393 17786 13959 18493 15499 7970
2515,16973 12599 5359 19429 12311 18332 4965 10629 280 20242
2517,8539 7506 14826 10848 4910 20172 1714 15771 5606 8866
2519,10636 8767 20287 2317 648 1069 3880 5846 20268 12718
2524,5165 13129 14612 18063 11750 4267 5765 8608 16731 743
2527,1058 2024 13808 2949 14119 8706 8362 8985 7478 15935
2545,18418 16338 12393 19243 14765 13123 4603 13424 2765 7811
2546,15558 5881 18575 8573 7312 4402 17918 14295 20394 15770
2547,19008 10743 4720 14178 3491 5534 17983 20433 14796 6533
2559,12243 7311 7772 19152 18303 17431 18150 15537 6492 14579
2561,4574 9163 13622 19364 962 20075 16115 11282 14904 7000
2580,18096 11638 12510 20172 7485 411 3830 7506 18266 4106
2589,6823 9903 13129 10715 607 11753 1290 817 17923 14571
2593,8953 13894 15669 17701 9710 7009 2780 11070 11850 8464
2598,3173 15558 5881 10013 4071 9429 11148 6584 5576 13006
2605,18852 18645 12071 3242 7490 9580 15988 2918 20285 9246
2622,8709 7544 9257 6776 9231 14033 8964 1060 2508 12931
2624,14322 20372 6103 19889 1605 3698 6823 15893 1252 19078
2634,18275 8045 16708 6776 9231 13670 18599 11882 2508 14033
2664,1276 9211 7321 19466 17865 3799 2712 13385 4745 387
2665,12510 1063 956 8749 16601 14826 7506 12393 19733 5924
2666,8540 16905 12426 19991 10346 15750 1290 9681 4954 6426
2680,18991 463 12488 2336 10293 4949 1422 14301 4202 11943
2696,9712 7092 8481 18649 9624 5453 3885 8681 3811 8767
2697,6433 1951 7989 8437 14662 16673 6971 14360 10089 4359
2713,13043 2417 14213 13202 14375 19858 15092 3260 6409 7739
2717,2236 19462 14907 9253 13670 5474 3860 18404 2730 12931
2727,4301 3698 10474 1290 7989 4359 16083 6823 16433 817
2730,6577 8640 10833 16673 7989 4369 11715 14360 16756 13129
2732,797 1714 19431 10706 16601 16994 16379 7009 16866 1111
2734,3698 19339 9346 14360 3001 16673 817 15750 2980 12910
2742,13029 19602 8345 16994 3519 637 12639 8659 10706 16379
2769,11327 4379 16544 2045 463 1713 752 16105 8185 4564
2777,6660 14541 9724 10259 13787 16373 13592 6139 11176 19567
2793,2665 10100 9477 7321 14904 9804 11029 16100 19466 16331
2807,2912 12599 5881 3835 16820 5100 16973 17459 16601 3790
2817,4522 7229 10286 484 14444 19224 14845 14027 11121 5608
2829,19414 15428 5031 7920 1071 10894 16615 17203 4859 14994
2833,16663 7545 11393 18991 1713 5630 344 16866 10596 10839
2837,13980 17597 13237 15578 10496 11896 6253 4364 18728 14591
2856,6285 15967 7931 520 19556 14579 15537 1357 8950 16930
2868,7989 3698 4301 607 14571 6823 16433 4359 9984 13129
2873,8418 13165 13783 1852 20408 11155 12932 16796 13943 17515
2898,9231 14033 9003 4743 12623 4199 6408 8045 7629 7645
2909,13735 2608 13288 18100 115 15949 1205 14878 5230 6591
2917,2117 15669 5100 12599 5576 7009 13550 1719 17826 19555
2922,13846 1712 3628 12868 8041 15090 12744 1856 6026 12395
2934,4574 20125 18804 7000 15923 17226 1041 9738 5223 18285
2939,18795 9598 14983 8599 1384 19471 16580 1497 2357 3102
2957,8749 5924 1063 956 1014 5846 11233 4603 14765 7811
2965,7321 14597 12940 9672 11233 17944 17634 19075 11496 13385
2973,19243 8749 11257 20242 4826 16973 6620 1063 14714 15438
2988,16852 10806 9598 18848 8599 14983 1384 3173 1497 16580
3025,4467 2489 10259 15526 14012 1849 1180 17947 15646 17709
3043,9203 15155 1911 3386 15365 9839 12556 13789 18368 2260
3045,10887 7243 12509 5985 14393 4223 5237 15334 4301 8110
3049,5722 5485 20359 15442 16484 11740 12507 9491 17447 12564
3051,20263 18096 19662 6103 3379 18266 10878 13250 20152 19055
3086,1719 11850 15669 17918 19957 11070 15699 6813 9710 9394
3092,12311 15438 14765 5924 7811 20242 2765 19243 19411 8275
3103,12768 15781 16866 3788 10706 7545 4202 1900 5152 4026
3105,4965 3885 2674 16973 20242 5881 9705 10250 16820 14765
3131,19814 2159 2682 16387 163 20366 15341 3505 4366 10008
3146,7077 7545 4202 11112 9550 14301 19134 699 12768 20169
3183,7147 7811 20468 12393 15438 13123 19730 14765 8796 2765
3192,6829 16587 16998 14826 4430 15204 19431 4903 2276 797
3196,11759 405 17200 17820 4743 4148 15090 8539 8356 1944
3200,15548 11286 5700 18244 10446 1246 17748 9456 1640 2915
3201,7009 3463 12594 12599 11850 9705 7728 17918 2674 8681
3232,15209 13980 18728 6253 14395 1494 360 5928 8956 18381
3244,7133 6113 12919 19850 19396 553 17138 15996 10877 9175
3245,2807 395 5139 8781 4072 15485 8959 1333 14832 15694
3246,19078 14360 7989 14662 9984 14322 13731 16494 12927 9278
3248,6330 2815 17636 3075 8417 3517 901 7045 13917 7258
3263,15650 11257 1063 5924 1373 4052 7109 20443 10880 3802
3274,17663 4253 15322 9473 18856 14631 10834 18824 18425 3961
3278,17926 7577 20571 7400 17420 14770 16923 9034 16309 19699
3287,2435 5667 10580 762 7416 18423 7298 12114 15185 11510
3290,4202 17346 16866 7545 14378 4834 6045 3856 12768 12119
3292,12436 18096 2272 12563 8956 2873 13216 20152 5089 15578
3320,7000 20371 6925 3535 15624 5778 4526 7436 19352 4087
3326,10989 4072 11016 5527 19414 7920 3641 16615 7953 19024
3329,607 20532 6823 1290 12507 1023 15577 11740 10434 3943
3334,6561 18409 10259 17947 13435 14012 2085 1180 11006 4248
3338,12488 7977 2919 6629 16502 20515 17584 5768 8439 3494
3353,1828 9392 1357 9007 2090 14604 6435 13113 7430 6285
3354,17550 11774 20213 3410 19486 18062 16080 9003 8709 11882
3357,1180 1849 10259 4467 15646 14012 6442 9183 17530 3021
3386,5485 9717 16484 16802 12507 5722 5020 11740 16557 2203
3394,12623 6408 9003 18275 19340 5474 3860 7544 4952 18599
3409,4106 7485 2891 13250 11196 6892 5089 6494 18672 12990
3415,1746 8953 8681 12594 5606 2780 9705 3885 9826 2674
3477,5700 17748 10446 11286 12472 18376 18034 14017 9521 820
3482,7256 17200 4347 3600 8725 18830 15778 8138 12550 371
3488,14826 12510 2151 8866 5141 7506 8145 4910 3519 3830
3497,9231 4743 12075 6776 56 8045 8709 2508 20329 6453
3511,16866 10706 6971 15781 1023 3551 2134 10708 12507 7163
3523,14714 17154 4189 10100 15650 15969 7109 11233 19904 12311
3531,1300 5474 2236 18093 4447 17563 658 9253 8709 19690
3532,12563 3347 8956 20263 4106 5089 15578 16471 10496 18096
3535,3885 360 14591 8956 573 14395 1746 18728 11206 11366
3547,13542 5649 15498 16451 8749 7478 11233 17154 14714 19243
3561,20417 12220 9507 11390 214 16325 2770 11014 9625 3477
3567,18096 20295 13216 17584 14758 2272 19069 20197 12315 12436
3571,12639 13006 18074 12599 9941 17826 15669 2912 17918 13550
3578,18051 5796 18146 16491 12801 953 18794 18897 4881 4585
3589,17774 18096 12990 18617 5089 12436 13216 2272 18672 6103
3596,10930 1357 4925 14579 16293 1850 17166 1828 13539 8838
3634,16548 18392 13819 658 13670 1365 19462 5474 3860 17704
3645,12550 8725 4029 6695 4347 8138 4148 6343 8526 17560
3650,4998 7750 10367 19486 15092 13202 20213 5746 14375 15386
3678,3830 14826 10848 12510 14008 797 2272 20172 19602 8866
3696,7478 15779 8362 5649 17114 11803 2204 19733 7660 18826
3704,1883 10710 4414 12303 7047 5063 19310 18708 5543 20494
3711,1020 5633 15053 11474 13550 19398 12599 3097 302 20154
3712,17663 9473 2551 4253 663 18856 4672 6672 3961 9940
3720,7485 18617 17774 13250 20263 18672 12990 14758 8118 5089
3728,14360 7989 9984 4695 17114 9383 12910 16536 10346 16083
3746,9441 1434 6971 18615 6220 18254 19173 11417 10259 14375
3747,18361 12075 8356 1944 14907 4774 11133 2508 8138 16521
3759,7989 14662 10833 13129 9346 16536 9383 11715 4301 16673
3780,17420 436 7400 2418 13165 1852 14453 2088 11155 4412
3784,18575 2088 8466 15050 4839 19055 6408 3418 14295 16583
3798,2262 12128 19391 9137 7827 19230 20008 907 14853 9413
3805,9231 12623 56 2508 7544 6408 16708 4743 1060 8045
3807,18051 18146 2299 18897 16491 17928 953 2561 7174 4881
3808,2886 10089 7989 2980 1192 4359 9903 508 15942 4301
3816,1195 3011 3790 9394 15713 12599 13550 18446 18440 6933
3822,5924 7478 1063 8749 16451 2204 12393 13542 4603 9676
3827,18266 2873 13216 2272 11638 6103 17774 14758 7485 4106
3851,8491 4401 17584 14826 2497 2873 16502 411 20263 6103
3863,19556 16930 6529 8498 520 12688 20007 6285 2887 8950
3872,10848 2497 5572 14008 20515 3830 2919 4401 17584 1149
3875,2117 13006 3011 13550 11474 550 17826 13034 7964 17918
3888,20443 12311 2505 4052 19243 3648 15438 19411 12164 4826
3893,16551 4760 18715 2931 2758 18072 5842 12737 17799 4055
3898,15866 2081 12633 17063 8377 20065 9518 13535 10684 10878
3910,10691 9804 8112 2665 8342 387 394 14509 19466 2132
3916,2108 19398 4965 8506 17334 8690 16973 13550 16315 359
3918,18856 2551 17663 4253 19969 9940 11688 3242 10834 20232
3933,13139 10250 541 11070 18649 573 17239 1746 8767 17034
3940,11233 5649 19590 17634 18191 4189 15650 10100 13998 13542
3944,2272 20172 10848 20263 797 411 5572 8047 8491 18096
3946,11510 7416 12815 10577 15185 3961 5749 1513 6223 17241
3954,6460 8942 3511 11670 5001 10543 10013 6681 15767 17608
3959,17984 1605 2272 15893 10474 6823 3698 13216 19244 15474
3968,12510 10711 1422 20172 5141 10848 1523 4949 15187 20167
3969,13435 20461 14190 6220 8437 6971 13477 12187 1023 1078
3971,13250 20152 8118 8377 4106 2891 10684 1050 8160 6494
3984,9003 6776 2508 19340 4743 12931 8045 12623 16708 8709
4000,1944 11916 3445 13940 4347 15301 15459 13570 18830 8169
4008,5020 8437 5722 1951 9491 10089 20461 18312 12507 11157
4013,6672 15988 3242 18852 7490 17635 18645 17663 7961 4253
4023,16821 3023 3099 20268 3378 2899 3089 3741 3281 7394
4036,16126 7272 4572 9704 7118 13661 6383 2075 15362 8879
4058,4258 6086 4953 3911 7644 20197 17857 12249 6375 15549
4082,12721 7163 4058 15090 19602 17516 3551 15781 16866 1641
4091,5606 12510 16601 8866 4910 11943 10848 2780 20172 648
4112,5031 3403 7920 1071 5846 15495 9380 10894 4859 3641
4119,3535 1830 19352 4526 19091 15864 4087 5674 19321 15624
4124,17635 6672 18645 11510 12071 11880 7416 9471 3242 20285
4142,14758 13237 18728 14591 14395 17239 6892 360 3347 17096
4151,18899 15428 5031 14994 15495 5846 3403 1071 13439 20268
4154,1180 6139 1849 4467 4433 14012 2489 15646 877 17530
4165,8045 4743 6776 12075 56 1898 16521 20329 14907 1253
4174,12623 12931 19340 1060 18275 2508 5474 8709 6868 18404
4182,2520 13486 13041 10038 18593 19199 7760 8164 16087 19822
4186,11233 19243 10419 13542 13424 4909 12311 17634 8749 18191
4188,14714 8749 12393 5924 19243 14765 2765 12311 13542 1063
4189,14758 17239 19662 4060 13216 12436 2272 17584 10848 2497
4193,1039 6915 10081 19119 4072 14832 15485 2228 5527 7398
4195,14360 10833 7989 4675 5482 14662 17114 14615 4492 10618
4216,20172 2873 2272 1111 11943 12510 10711 868 15771 3830
4226,15347 2085 6496 6005 16822 3304 5020 5485 15702 4653
4231,20268 14994 3790 10636 800 7153 5031 10234 3606 12599
4236,12666 14022 3624 11882 2730 8600 1365 18944 18404 13406
4238,16930 19556 15967 15865 8950 7772 15537 18150 19336 19152
4251,9834 14147 18824 4253 5149 19154 663 15322 9940 20501
4256,8145 4910 7506 10711 1189 4949 20172 1422 463 3856
4258,8749 12311 8727 16973 10100 149 8275 3375 1282 15701
4262,16502 8145 4949 10848 20172 5606 11943 2919 8491 3976
4265,17239 11107 15578 13237 8956 6253 9705 10250 13980 10264
4267,9211 5023 387 16313 19928 1849 4745 12961 8342 17530
4293,15669 5881 11070 13006 9826 10112 9710 12599 13550 11850
4295,2132 10691 8112 3685 14904 10977 6971 18615 4058 6220
4296,3698 11306 9903 11977 14499 17003 4954 15750 11947 8643
4297,3418 8573 4839 14509 14734 10339 19555 1714 13188 10013
4299,2551 4253 9473 18856 9834 18824 10834 11688 15722 5651
4300,16083 16433 1290 2980 4954 11157 3698 19991 7868 4301
4302,14147 9940 19969 17663 18824 19825 5651 19154 12868 4253
4307,15438 8749 7811 19733 16973 2765 1063 20023 14765 12164
4309,19462 18361 2730 56 13670 18404 14907 2508 16708 9003
